id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
39,1,128,1,inf,8,256,64,32,RS,True,False,True,False,False,26,1,1,inf,inf,1,29,2,False,inf,1
40,64,512,256,inf,1,16,128,32,RS,False,False,True,True,True,24,32,1,inf,inf,17,1,14,False,inf,1
41,2048,1,128,inf,1,128,32,512,RS,False,True,True,False,False,3,1,1,inf,inf,20,1,4,False,inf,8
42,1024,512,256,inf,1,32,64,64,RS,True,True,True,False,True,19,1,1,inf,inf,13,21,1,False,inf,32
43,1,128,2048,inf,1,32,128,256,RS,False,True,True,False,False,13,32,1,inf,inf,15,15,1,False,inf,1
44,256,256,128,inf,1,32,1,256,RS,False,False,True,True,False,25,1,1,inf,inf,1,30,30,False,inf,1
45,64,256,256,inf,32,16,32,16,RS,True,True,False,True,False,25,1,1,inf,inf,1,18,12,False,inf,1
46,128,1024,64,inf,32,64,64,16,RS,False,False,False,False,False,11,1,1,inf,inf,2,1,9,False,inf,1
47,256,2048,2048,inf,1,256,64,1,RS,False,False,False,False,True,1,1,1,inf,inf,12,1,9,False,inf,32
48,128,64,1024,inf,1,32,32,16,RS,False,False,False,True,True,27,1,1,inf,inf,13,9,1,False,inf,32
49,512,256,512,inf,8,256,64,64,RS,False,False,False,True,True,6,1,1,inf,inf,12,29,1,False,inf,8
50,128,128,1024,inf,8,256,128,64,RS,False,True,True,True,False,30,1,1,inf,inf,19,17,1,False,inf,8
51,128,256,2048,inf,1,512,16,128,RS,True,True,True,True,True,19,8,1,inf,inf,1,25,3,False,inf,1
52,1024,1024,256,inf,8,16,16,128,RS,False,False,False,True,False,29,8,1,inf,inf,1,19,13,False,inf,1
53,256,1,1,inf,1,64,512,16,RS,False,False,True,True,True,20,1,1,inf,inf,20,14,1,False,inf,8
54,2048,2048,128,inf,8,64,16,32,RS,True,False,False,False,True,15,1,1,inf,inf,19,1,6,False,inf,8
55,128,128,2048,inf,8,1,128,128,RS,True,True,False,False,True,28,8,1,inf,inf,1,27,28,False,inf,1
56,1024,2048,512,inf,1,16,128,16,RS,True,True,True,True,False,3,1,1,inf,inf,20,1,25,False,inf,8
57,512,128,1024,inf,8,1,128,1,RS,True,False,False,True,True,17,1,1,inf,inf,4,11,1,False,inf,8
58,2048,1,256,inf,1,256,64,32,RS,True,False,False,True,True,29,32,1,inf,inf,1,9,8,False,inf,1
59,512,1,256,inf,1,1,16,256,RS,True,False,True,False,True,29,8,1,inf,inf,22,25,1,False,inf,1
60,64,1,1,inf,1,1,64,64,RS,True,True,True,False,True,25,8,1,inf,inf,27,1,12,False,inf,1
61,1024,2048,1024,inf,1,128,64,64,RS,True,True,False,True,False,4,32,1,inf,inf,1,1,12,False,inf,1
62,64,512,1,inf,1,64,128,16,RS,True,True,False,True,False,6,1,1,inf,inf,1,6,28,False,inf,8
63,256,64,2048,inf,1,16,32,32,RS,False,False,False,False,True,21,32,1,inf,inf,1,24,9,False,inf,1
64,512,2048,64,inf,8,16,16,32,RS,True,False,True,False,True,12,8,1,inf,inf,1,24,24,False,inf,1
65,2048,256,128,inf,1,128,64,32,RS,True,True,False,True,False,2,8,1,inf,inf,19,28,1,False,inf,1
66,256,128,2048,inf,1,128,1,256,RS,True,True,False,True,False,26,8,1,inf,inf,10,1,21,False,inf,1
67,512,256,256,inf,8,256,16,512,RS,False,True,True,False,True,17,1,1,inf,inf,1,6,4,False,inf,1
68,64,64,512,inf,1,64,1,64,RS,False,False,True,False,False,2,1,1,inf,inf,1,21,15,False,inf,32
69,1024,1,1,inf,8,256,128,1,RS,False,False,False,False,True,26,1,1,inf,inf,1,3,14,False,inf,1
70,2048,1024,1,inf,32,16,256,1,RS,False,True,False,False,False,24,1,1,inf,inf,5,4,1,False,inf,1
71,1,2048,64,inf,8,16,128,16,RS,False,True,False,False,False,7,1,1,inf,inf,17,17,1,False,inf,1
72,2048,1024,128,inf,1,32,128,128,RS,False,True,True,False,True,5,1,1,inf,inf,22,1,3,False,inf,1
73,512,2048,1024,inf,1,128,1,32,RS,False,False,True,True,False,16,1,1,inf,inf,1,17,30,False,inf,8
74,512,128,256,inf,1,256,16,128,RS,True,True,True,True,True,3,8,1,inf,inf,22,17,1,False,inf,8
75,256,1,1,inf,8,16,64,256,RS,False,True,True,True,True,14,1,1,inf,inf,13,17,1,False,inf,8
76,1,1024,512,inf,1,16,512,256,RS,False,True,False,False,False,29,32,1,inf,inf,16,16,1,False,inf,1
77,256,512,512,inf,8,16,1,128,RS,False,False,False,True,False,5,1,1,inf,inf,12,1,2,False,inf,8
78,512,512,1,inf,1,128,64,32,RS,False,False,False,False,True,8,8,1,inf,inf,2,1,5,False,inf,8
79,1024,2048,128,inf,1,16,256,128,RS,True,False,False,False,True,14,8,1,inf,inf,2,1,18,False,inf,1
80,1024,1,2048,inf,8,64,16,64,RS,True,False,False,False,False,30,8,1,inf,inf,19,23,1,False,inf,1
81,512,2048,2048,inf,8,128,512,1,RS,False,True,False,True,False,18,1,1,inf,inf,1,13,4,False,inf,8
82,512,1,1,inf,8,512,32,256,RS,False,False,False,True,True,3,1,1,inf,inf,7,11,1,False,inf,1
83,256,128,1024,inf,1,1,64,128,RS,False,False,False,True,False,4,32,1,inf,inf,1,26,14,False,inf,1
84,256,1,256,inf,1,32,32,16,RS,True,False,False,False,True,5,1,1,inf,inf,21,1,1,False,inf,32
85,1024,1,64,inf,1,32,32,128,RS,True,True,True,True,False,14,1,1,inf,inf,18,1,11,False,inf,1
86,256,1,1,inf,8,32,512,1,RS,True,False,True,False,False,2,1,1,inf,inf,29,1,29,False,inf,1
87,256,2048,1,inf,8,32,64,1,RS,True,False,True,False,False,14,1,1,inf,inf,29,26,1,False,inf,8
88,1,512,128,inf,1,16,16,64,RS,True,True,True,False,True,19,8,1,inf,inf,8,1,18,False,inf,1
89,256,256,1,inf,1,1,1,16,RS,False,False,False,False,True,22,1,1,inf,inf,22,16,1,False,inf,1
90,256,1024,1024,inf,8,1,32,16,RS,False,False,False,False,True,12,8,1,inf,inf,1,5,9,False,inf,1
91,128,256,2048,inf,32,16,16,64,RS,True,True,True,True,True,22,1,1,inf,inf,17,1,12,False,inf,1
92,1024,512,1,inf,1,256,16,16,RS,False,True,True,True,True,19,8,1,inf,inf,23,19,1,False,inf,8
93,2048,512,1024,inf,1,32,1,128,RS,False,True,False,True,False,10,1,1,inf,inf,1,11,30,False,inf,1
94,1024,1024,1024,inf,8,16,16,256,RS,True,False,True,True,False,8,8,1,inf,inf,1,3,13,False,inf,1
95,256,1,1024,inf,1,32,128,256,RS,True,True,False,False,True,19,1,1,inf,inf,1,18,18,False,inf,8
96,1024,512,256,inf,8,1,256,128,RS,False,True,False,False,True,22,1,1,inf,inf,1,4,22,False,inf,1
97,1024,128,1024,inf,8,32,1,512,RS,True,True,False,False,False,29,1,1,inf,inf,26,1,2,False,inf,8
98,256,512,1024,inf,1,256,32,16,RS,False,True,False,False,False,14,8,1,inf,inf,14,12,1,False,inf,8
99,512,2048,2048,inf,1,32,1,64,RS,False,True,False,True,True,9,8,1,inf,inf,10,1,9,False,inf,8
100,256,2048,128,inf,1,16,128,16,RS,False,False,False,True,True,12,1,1,inf,inf,1,30,1,False,inf,1
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
