id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
38,1024,2048,1,inf,32,32,1,16,RS,True,False,False,False,True,18,1,1,inf,inf,2,26,1,False,inf,1
39,1024,128,64,inf,8,16,32,16,RS,False,False,True,True,True,13,8,1,inf,inf,1,17,25,False,inf,1
40,2048,1,1,inf,1,32,64,256,RS,True,True,False,False,False,23,1,1,inf,inf,6,3,1,False,inf,8
41,64,1,1024,inf,8,1,512,64,RS,False,False,False,True,True,3,8,1,inf,inf,9,12,1,False,inf,1
42,512,1024,2048,inf,1,16,32,128,RS,False,True,True,True,False,11,1,1,inf,inf,23,1,20,False,inf,8
43,2048,128,2048,inf,8,16,64,512,RS,True,True,False,False,True,20,1,1,inf,inf,1,2,15,False,inf,8
44,512,1,128,inf,32,1,128,256,RS,False,True,True,True,True,3,1,1,inf,inf,1,30,9,False,inf,1
45,512,128,512,inf,1,128,64,512,RS,False,False,False,True,True,7,8,1,inf,inf,9,1,30,False,inf,8
46,1,1024,256,inf,8,64,32,256,RS,False,False,True,True,False,15,1,1,inf,inf,1,4,13,False,inf,8
47,1024,1024,512,inf,1,512,512,256,RS,False,True,True,False,True,13,8,1,inf,inf,30,1,10,False,inf,8
48,256,2048,1,inf,1,16,16,32,RS,False,False,True,True,False,14,1,1,inf,inf,1,4,21,False,inf,32
49,1,128,512,inf,1,16,64,32,RS,True,True,False,True,True,16,1,1,inf,inf,9,1,11,False,inf,8
50,128,512,1,inf,1,16,32,1,RS,False,False,True,False,False,22,8,1,inf,inf,1,19,23,False,inf,1
51,1024,128,64,inf,1,1,32,16,RS,True,False,False,False,True,30,32,1,inf,inf,26,1,29,False,inf,1
52,1024,128,128,inf,1,16,32,256,RS,True,False,True,True,True,24,1,1,inf,inf,4,1,29,False,inf,8
53,128,512,512,inf,1,32,1,1,RS,False,False,False,True,False,6,1,1,inf,inf,2,1,18,False,inf,8
54,128,2048,64,inf,1,1,16,32,RS,True,True,False,False,False,7,32,1,inf,inf,29,1,9,False,inf,1
55,256,128,2048,inf,1,16,128,256,RS,False,True,True,False,False,21,32,1,inf,inf,17,20,1,False,inf,1
56,128,1,512,inf,1,1,16,16,RS,False,True,False,False,False,26,1,1,inf,inf,20,1,15,False,inf,8
57,512,64,1,inf,1,32,1,1,RS,True,False,False,False,False,16,1,1,inf,inf,20,1,21,False,inf,32
58,128,1024,512,inf,1,1,32,32,RS,False,False,True,False,False,22,1,1,inf,inf,15,1,7,False,inf,8
59,1024,512,512,inf,8,1,128,128,RS,False,False,True,False,False,29,1,1,inf,inf,1,24,29,False,inf,8
60,256,64,128,inf,1,32,16,1,RS,False,False,True,True,True,27,8,1,inf,inf,7,1,19,False,inf,8
61,64,256,1,inf,32,1,32,1,RS,False,True,True,False,True,25,1,1,inf,inf,25,1,24,False,inf,1
62,512,2048,2048,inf,1,1,256,32,RS,False,False,False,True,False,25,8,1,inf,inf,7,1,8,False,inf,8
63,2048,1024,128,inf,1,32,64,64,RS,False,False,True,True,True,3,1,1,inf,inf,3,1,29,False,inf,1
64,256,2048,512,inf,32,128,512,16,RS,True,False,True,False,True,3,1,1,inf,inf,27,8,1,False,inf,1
65,1,512,512,inf,8,128,64,256,RS,True,True,True,True,True,13,1,1,inf,inf,29,1,6,False,inf,8
66,1,1,64,inf,1,1,1,128,RS,True,False,False,True,True,23,1,1,inf,inf,3,1,10,False,inf,1
67,64,2048,2048,inf,8,32,128,32,RS,True,True,True,True,True,20,1,1,inf,inf,1,18,3,False,inf,1
68,64,1024,512,inf,8,256,64,16,RS,True,False,False,False,False,14,1,1,inf,inf,14,21,1,False,inf,8
69,128,512,1024,inf,32,1,32,64,RS,True,True,True,True,False,9,1,1,inf,inf,28,1,25,False,inf,1
70,1024,128,1,inf,1,128,128,128,RS,True,False,True,True,False,6,1,1,inf,inf,1,29,27,False,inf,1
71,256,1024,2048,inf,8,64,1,1,RS,True,False,False,True,True,14,1,1,inf,inf,12,1,12,False,inf,1
72,2048,1,1,inf,1,16,512,512,RS,True,False,False,False,False,17,8,1,inf,inf,6,1,12,False,inf,8
73,64,128,256,inf,32,256,128,16,RS,True,False,False,False,False,18,1,1,inf,inf,14,23,1,False,inf,1
74,64,128,1024,inf,8,512,1,1,RS,False,False,True,True,False,9,1,1,inf,inf,19,1,21,False,inf,8
75,1,1024,1024,inf,1,256,512,512,RS,False,True,False,True,False,21,32,1,inf,inf,1,24,30,False,inf,1
76,256,1024,256,inf,1,128,1,1,RS,False,False,True,False,False,7,8,1,inf,inf,1,24,1,False,inf,1
77,64,2048,1024,inf,32,512,16,32,RS,True,False,True,False,False,14,1,1,inf,inf,12,1,23,False,inf,1
78,256,1,1024,inf,8,512,16,16,RS,True,False,True,True,False,19,8,1,inf,inf,27,29,1,False,inf,1
79,512,256,256,inf,1,32,256,16,RS,True,True,True,False,True,1,8,1,inf,inf,21,1,24,False,inf,8
80,1024,1,64,inf,1,1,256,512,RS,True,False,True,True,True,22,1,1,inf,inf,2,11,1,False,inf,8
81,128,1,512,inf,8,1,32,64,RS,False,True,False,False,False,21,1,1,inf,inf,1,23,18,False,inf,1
82,1,256,2048,inf,1,128,256,16,RS,False,False,True,False,False,26,8,1,inf,inf,1,20,1,False,inf,1
83,256,1024,1024,inf,1,64,16,128,RS,False,False,True,True,False,13,32,1,inf,inf,12,1,8,False,inf,1
84,64,2048,128,inf,1,32,16,1,RS,False,False,True,True,True,23,8,1,inf,inf,1,1,4,False,inf,1
85,2048,512,2048,inf,1,16,128,512,RS,False,True,True,True,False,2,1,1,inf,inf,8,19,1,False,inf,1
86,1,128,1,inf,1,16,128,16,RS,False,False,True,False,False,23,1,1,inf,inf,21,12,1,False,inf,8
87,2048,512,1024,inf,1,64,32,128,RS,True,False,False,True,False,1,1,1,inf,inf,11,1,21,False,inf,8
88,512,64,2048,inf,1,512,64,512,RS,False,True,False,False,False,28,1,1,inf,inf,17,1,24,False,inf,8
89,512,256,2048,inf,1,128,16,32,RS,True,True,False,True,True,11,1,1,inf,inf,4,28,1,False,inf,1
90,512,256,64,inf,8,64,32,128,RS,True,True,False,True,True,5,1,1,inf,inf,1,7,5,False,inf,1
91,2048,128,1,inf,8,64,16,16,RS,True,True,False,False,True,25,8,1,inf,inf,11,1,4,False,inf,1
92,64,256,1024,inf,1,64,1,64,RS,True,True,True,True,True,19,1,1,inf,inf,11,14,1,False,inf,32
93,1,1,512,inf,1,512,32,1,RS,True,True,False,True,False,15,1,1,inf,inf,1,21,18,False,inf,1
94,256,64,256,inf,8,16,1,128,RS,False,True,False,True,True,5,8,1,inf,inf,1,6,7,False,inf,1
95,1024,256,1024,inf,1,256,128,512,RS,False,True,True,False,True,26,8,1,inf,inf,23,1,11,False,inf,8
96,256,2048,1,inf,8,32,256,16,RS,True,False,True,True,False,23,1,1,inf,inf,26,30,1,False,inf,1
97,256,1,128,inf,32,64,32,256,RS,True,True,False,True,False,8,1,1,inf,inf,6,1,4,False,inf,1
98,512,512,128,inf,1,16,16,512,RS,True,False,False,False,True,16,1,1,inf,inf,20,24,1,False,inf,8
99,1024,2048,1,inf,1,1,64,128,RS,False,True,True,False,True,21,1,1,inf,inf,10,1,15,False,inf,1
100,2048,1,1,inf,1,32,512,1,RS,True,True,False,True,False,14,1,1,inf,inf,1,27,13,False,inf,1
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
