id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
41,512,2048,1,inf,8,64,32,512,RS,False,True,False,True,False,2,8,1,inf,inf,17,16,1,False,inf,1
42,2048,128,512,inf,1,256,128,256,RS,False,False,False,True,False,20,1,1,inf,inf,1,13,13,False,inf,8
43,256,128,64,inf,8,16,1,64,RS,False,True,True,False,True,21,8,1,inf,inf,1,11,19,False,inf,1
44,1024,2048,2048,inf,1,512,64,128,RS,False,False,True,True,False,12,1,1,inf,inf,15,29,1,False,inf,32
45,2048,64,1024,inf,1,256,16,32,RS,True,True,False,False,True,8,1,1,inf,inf,29,1,26,False,inf,1
46,1024,512,1,inf,1,1,512,256,RS,False,False,False,True,True,19,32,1,inf,inf,5,24,1,False,inf,1
47,128,256,2048,inf,32,32,32,1,RS,True,False,False,True,True,17,1,1,inf,inf,1,29,8,False,inf,1
48,1024,2048,2048,inf,1,512,16,512,RS,True,True,True,False,True,3,1,1,inf,inf,1,9,25,False,inf,32
49,1,512,1024,inf,1,128,128,128,RS,True,False,True,False,True,17,8,1,inf,inf,1,12,20,False,inf,8
50,1024,1,256,inf,1,1,32,32,RS,True,False,False,False,True,3,8,1,inf,inf,1,15,2,False,inf,1
51,256,1024,1,inf,1,512,64,256,RS,True,False,False,True,True,25,8,1,inf,inf,1,24,2,False,inf,1
52,1024,2048,512,inf,1,512,512,64,RS,True,False,False,True,False,5,8,1,inf,inf,10,1,21,False,inf,1
53,512,128,128,inf,8,32,128,64,RS,True,True,True,False,False,6,1,1,inf,inf,18,7,1,False,inf,1
54,2048,64,1024,inf,1,64,64,512,RS,False,True,True,True,True,21,8,1,inf,inf,29,18,1,False,inf,8
55,1024,128,1,inf,1,256,16,1,RS,False,False,True,True,True,25,1,1,inf,inf,1,20,5,False,inf,32
56,1,64,2048,inf,8,16,16,256,RS,True,True,False,True,False,5,8,1,inf,inf,2,18,1,False,inf,1
57,128,512,128,inf,8,64,64,1,RS,False,True,False,True,False,23,1,1,inf,inf,1,17,16,False,inf,8
58,128,128,256,inf,1,128,1,1,RS,False,False,False,False,True,4,1,1,inf,inf,5,18,1,False,inf,1
59,512,1,1,inf,32,1,1,64,RS,False,False,True,False,False,1,1,1,inf,inf,24,6,1,False,inf,1
60,1,512,2048,inf,1,16,512,32,RS,False,False,False,False,True,26,8,1,inf,inf,2,1,2,False,inf,8
61,64,1024,256,inf,1,128,32,16,RS,False,False,False,True,True,27,1,1,inf,inf,14,21,1,False,inf,32
62,128,64,1,inf,1,256,32,128,RS,True,False,True,True,True,4,1,1,inf,inf,10,1,28,False,inf,32
63,2048,1024,1,inf,1,256,512,1,RS,False,False,False,True,True,22,1,1,inf,inf,1,30,16,False,inf,8
64,1,512,1,inf,1,1,16,256,RS,True,True,True,False,True,15,1,1,inf,inf,10,1,9,False,inf,32
65,2048,256,64,inf,8,1,16,64,RS,False,False,True,True,False,8,8,1,inf,inf,29,10,1,False,inf,1
66,2048,1024,1024,inf,8,128,256,64,RS,False,False,True,True,False,1,1,1,inf,inf,14,16,1,False,inf,1
67,1024,128,512,inf,8,128,128,32,RS,True,False,False,True,True,20,1,1,inf,inf,26,1,7,False,inf,8
68,1,1,2048,inf,1,16,64,256,RS,True,True,False,True,True,12,32,1,inf,inf,11,1,5,False,inf,1
69,512,1024,2048,inf,8,1,64,128,RS,True,True,False,True,True,9,8,1,inf,inf,11,16,1,False,inf,1
70,512,256,2048,inf,1,512,1,512,RS,False,False,False,True,True,6,1,1,inf,inf,25,10,1,False,inf,1
71,1024,512,2048,inf,1,128,256,128,RS,True,True,True,False,False,25,8,1,inf,inf,1,1,8,False,inf,8
72,512,256,2048,inf,1,1,16,32,RS,False,False,False,True,False,29,1,1,inf,inf,1,30,28,False,inf,32
73,2048,1024,2048,inf,1,64,16,128,RS,True,True,True,False,False,12,32,1,inf,inf,19,1,27,False,inf,1
74,1024,128,512,inf,1,16,128,64,RS,False,False,False,True,True,20,8,1,inf,inf,1,18,23,False,inf,8
75,2048,1,256,inf,32,1,128,512,RS,True,True,True,False,False,16,1,1,inf,inf,26,20,1,False,inf,1
76,1,256,2048,inf,8,256,16,256,RS,True,False,True,False,True,16,1,1,inf,inf,19,1,11,False,inf,1
77,1,2048,1024,inf,8,128,16,16,RS,False,True,True,True,True,16,1,1,inf,inf,14,1,6,False,inf,8
78,1024,128,128,inf,32,128,16,16,RS,False,False,False,True,True,29,1,1,inf,inf,1,29,10,False,inf,1
79,512,512,512,inf,1,256,128,32,RS,False,False,True,True,True,5,8,1,inf,inf,1,19,11,False,inf,1
80,512,512,64,inf,1,32,256,64,RS,True,False,False,False,True,28,1,1,inf,inf,14,19,1,False,inf,1
81,512,256,1024,inf,32,512,64,128,RS,False,False,False,False,False,4,1,1,inf,inf,2,4,1,False,inf,1
82,1024,1,2048,inf,32,64,256,1,RS,False,False,False,True,True,8,1,1,inf,inf,1,9,5,False,inf,1
83,512,1024,2048,inf,32,512,128,32,RS,True,False,True,False,False,12,1,1,inf,inf,7,1,16,False,inf,1
84,2048,512,128,inf,8,32,1,512,RS,False,False,True,False,False,7,8,1,inf,inf,14,1,10,False,inf,1
85,1024,1,256,inf,8,128,16,512,RS,True,True,False,False,True,13,8,1,inf,inf,1,15,19,False,inf,1
86,1,512,128,inf,8,16,32,32,RS,True,True,False,True,True,24,8,1,inf,inf,9,15,1,False,inf,1
87,1024,128,512,inf,1,32,16,128,RS,True,True,True,False,True,28,32,1,inf,inf,1,21,29,False,inf,1
88,1,256,512,inf,1,1,128,128,RS,False,False,True,True,True,30,1,1,inf,inf,14,1,11,False,inf,8
89,2048,128,256,inf,8,16,16,32,RS,True,False,False,True,True,3,1,1,inf,inf,3,1,22,False,inf,8
90,2048,512,256,inf,8,1,512,256,RS,False,True,True,True,True,23,8,1,inf,inf,1,5,26,False,inf,1
91,2048,128,256,inf,1,256,1,32,RS,True,True,False,True,False,25,1,1,inf,inf,1,29,4,False,inf,32
92,1,2048,1024,inf,1,32,256,32,RS,True,False,False,False,True,5,32,1,inf,inf,28,1,9,False,inf,1
93,2048,512,1,inf,1,256,32,1,RS,True,True,False,False,True,11,1,1,inf,inf,28,12,1,False,inf,1
94,64,1024,128,inf,1,128,256,1,RS,True,True,False,False,False,15,1,1,inf,inf,16,27,1,False,inf,8
95,2048,1,1024,inf,1,16,128,64,RS,True,True,True,False,False,7,1,1,inf,inf,24,30,1,False,inf,8
96,1,256,256,inf,1,256,128,32,RS,True,False,False,False,False,8,1,1,inf,inf,17,1,20,False,inf,8
97,512,128,2048,inf,8,128,128,32,RS,True,False,False,True,True,21,1,1,inf,inf,1,21,11,False,inf,8
98,128,128,128,inf,8,32,1,16,RS,False,False,True,True,True,28,8,1,inf,inf,1,19,5,False,inf,1
99,64,256,256,inf,8,1,1,32,RS,False,True,False,False,False,4,8,1,inf,inf,1,9,2,False,inf,1
100,2048,512,256,inf,1,1,32,1,RS,False,False,False,True,True,28,8,1,inf,inf,14,18,1,False,inf,1
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
