id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
25,1,2048,256,0.18518488169618957,1,16,512,256,RS,True,False,False,True,False,7,1,35,0.18522477544666754,6.0208915198562216e-05,16,14,1,True,0.18520482857142856,32
26,256,64,2048,0.17012250638700924,32,32,1,256,RS,False,False,True,True,False,15,1,35,0.17025783647013362,0.000204244459370808,10,9,1,True,0.17019017142857143,1
27,512,1,2048,0.12762446400772937,8,128,1,64,RS,True,False,False,False,False,11,8,35,0.1278031359922706,0.0002696574334754609,21,1,20,True,0.1277138,1
28,1024,64,256,0.20965436938371979,8,128,1,32,RS,True,False,False,True,False,4,1,35,0.20970071633056597,6.9948284103182e-05,16,29,1,True,0.20967754285714288,1
29,512,1,128,0.16003311376946022,8,64,16,32,RS,True,True,False,True,False,27,1,35,0.16007814337339693,6.796010834696102e-05,29,1,13,True,0.16005562857142858,1
30,1024,128,1024,0.10869185763535803,1,1,1,32,RS,True,False,False,True,True,3,1,35,0.10871585665035623,3.622007561492758e-05,1,30,2,True,0.10870385714285713,8
31,128,1,2048,inf,32,256,128,32,RS,False,False,False,False,True,24,1,1,inf,inf,6,1,1,False,inf,1
32,2048,1,128,0.11298892822520969,8,1,64,1,RS,True,True,False,False,True,10,1,35,0.11304884320336174,9.04255878541894e-05,16,1,27,True,0.11301888571428571,8
33,256,2048,256,inf,32,16,32,64,RS,False,False,True,True,True,5,1,1,inf,inf,9,7,1,False,inf,1
34,512,1024,512,0.2204237614547113,32,512,64,16,RS,True,True,True,True,False,16,1,35,0.2206778385452887,0.0003834612142800668,14,8,1,True,0.2205508,1
35,512,512,512,0.1388289275804948,1,64,256,1,RS,True,False,False,False,False,21,32,35,0.13887878670521941,7.524897449975668e-05,1,2,11,True,0.1388538571428571,1
36,1024,128,1024,0.11793028125245607,1,16,16,32,RS,False,False,False,True,True,8,1,35,0.11795206160468678,3.287159930420717e-05,15,4,1,True,0.11794117142857143,8
37,256,256,1024,0.12997428400446792,1,128,16,64,RS,False,True,False,True,False,14,1,35,0.13003925885267498,9.80621044365782e-05,15,15,1,True,0.13000677142857145,8
38,1,2048,128,0.12349054965089715,8,1,32,64,RS,False,True,False,False,False,13,1,35,0.12357070749195997,0.00012097675944796315,1,23,20,True,0.12353062857142856,8
39,1,256,2048,0.15764999406034516,8,32,32,128,RS,False,False,True,False,True,28,8,35,0.15771000593965476,9.057183415862046e-05,1,12,20,True,0.15767999999999996,1
40,1,512,512,0.15239881391354362,1,16,512,128,RS,True,True,False,False,True,18,8,35,0.15243021465788495,4.7391000609563765e-05,29,1,7,True,0.1524145142857143,1
41,512,1,128,0.19815873142542295,8,128,64,1,RS,True,True,False,True,True,11,8,35,0.19822978286029136,0.00010723308201087359,14,20,1,True,0.19819425714285716,1
42,1,1024,1024,0.13827989885847453,1,512,256,512,RS,False,True,True,True,True,20,8,35,0.13831261542723983,4.937688461915943e-05,1,6,3,True,0.13829625714285718,1
43,1,128,512,inf,32,1,128,1,RS,True,False,True,False,False,30,1,1,inf,inf,1,17,13,False,inf,1
44,1024,1,512,0.1077446811225969,1,1,16,512,RS,False,False,True,True,False,4,1,35,0.10776697602026021,3.3648167612420654e-05,15,25,1,True,0.10775582857142856,8
45,512,64,256,0.1172904657474144,1,32,64,512,RS,True,True,False,False,False,20,8,35,0.11735953425258559,0.00010424038153641376,4,1,19,True,0.117325,8
46,2048,1024,2048,0.11445396531513082,8,1,512,128,RS,False,False,False,True,False,8,1,35,0.11448666325629774,4.934877125613108e-05,1,12,21,True,0.11447031428571428,8
47,512,2048,512,inf,32,512,1,128,RS,True,False,True,True,True,3,1,1,inf,inf,9,14,1,False,inf,1
48,2048,128,1024,0.20645627161967275,1,1,16,32,RS,False,True,True,False,False,30,8,35,0.20649441409461297,5.756583453857182e-05,11,18,1,True,0.20647534285714286,1
49,256,512,1,0.11086170532951277,1,128,32,16,RS,True,False,False,True,True,21,1,35,0.11089320895620151,4.754627391568492e-05,24,1,13,True,0.11087745714285714,8
50,1024,2048,1,0.2695588096718121,1,32,32,16,RS,True,True,False,False,True,11,1,35,0.2696839903281878,0.00018892662218816198,1,11,27,True,0.26962139999999996,1
51,1024,512,128,0.33054433969262514,1,16,256,16,RS,True,False,False,True,True,21,8,35,0.33061068887880324,0.00010013629894971452,1,15,27,True,0.3305775142857142,1
52,512,64,1024,0.19577246275024,1,1,1,128,RS,True,True,True,False,True,23,32,35,0.19587553724976,0.00015556330819683315,18,12,1,True,0.195824,1
53,1,256,1,0.2054986801907612,1,64,256,64,RS,True,False,False,False,True,30,32,35,0.205677434094953,0.0002697810692137628,22,30,1,True,0.2055880571428571,1
54,1024,64,1024,inf,1,256,1,16,RS,False,False,False,True,True,24,32,1,inf,inf,1,19,12,False,inf,1
55,128,512,128,0.09869006483592475,1,64,1,64,RS,True,False,False,False,True,25,8,35,0.09873328373550382,6.522733582460318e-05,1,25,11,True,0.09871167428571428,8
56,512,1024,256,0.16040939712027624,1,64,256,64,RS,True,True,True,True,True,20,1,35,0.16051031716543807,0.00015231173725659865,26,1,4,True,0.16045985714285715,1
57,1024,1,2048,0.15477161402126666,8,1,32,128,RS,False,True,True,True,False,15,1,35,0.15480901455016188,5.644606600416811e-05,1,7,19,True,0.15479031428571427,1
58,64,512,1024,inf,1,32,512,1,RS,True,False,True,True,True,3,32,1,inf,inf,1,10,10,False,inf,1
59,128,2048,1,0.12528019588989087,8,256,256,64,RS,True,True,False,True,False,12,1,35,0.12531220411010918,4.830782249579964e-05,19,26,1,True,0.12529620000000002,8
60,512,1,64,0.20535335632544724,1,32,128,256,RS,True,True,False,False,True,20,1,35,0.205385157960267,4.799603725139219e-05,12,3,1,True,0.20536925714285711,1
61,256,1,1,0.11730270955990535,8,32,64,64,RS,False,True,False,False,False,6,1,35,0.11734763329723744,6.780033110508508e-05,6,20,1,True,0.11732517142857139,8
62,2048,1024,2048,0.14534820411545618,32,1,1,32,RS,True,False,False,False,False,18,1,35,0.1454745958845438,0.0001907544719565658,1,4,11,True,0.1454114,1
63,1,1,1,0.1348913209379754,1,512,64,128,RS,False,False,True,False,True,10,1,35,0.13491445049059603,3.4907855381661935e-05,22,1,6,True,0.13490288571428571,1
64,1,256,1,0.25518396458042103,1,512,32,256,RS,False,False,False,True,True,13,1,35,0.25535929256243606,0.0002646105586614074,11,9,1,True,0.25527162857142854,32
65,256,64,1,0.11187599672310944,8,16,16,256,RS,True,False,False,False,False,7,1,35,0.11190806041974774,4.839154927067603e-05,1,19,6,True,0.11189202857142859,8
66,64,512,128,0.19963562101113194,1,1,256,32,RS,False,False,True,False,True,3,32,35,0.19965632184601093,3.124235743280591e-05,1,15,1,True,0.19964597142857143,1
67,1024,128,1024,0.1935752680810071,8,64,64,256,RS,True,True,False,False,True,12,1,35,0.19371473191899286,0.0002104832534906254,11,1,27,True,0.19364499999999998,1
68,1024,64,128,0.1217087507636336,1,64,16,128,RS,False,True,False,True,False,16,8,35,0.1217375349506521,4.344200919922259e-05,7,25,1,True,0.12172314285714285,8
69,128,64,256,inf,32,256,64,1,RS,False,True,False,True,True,5,1,1,inf,inf,1,2,3,False,inf,1
70,1024,128,64,0.23240355706188415,1,32,64,1,RS,False,True,True,False,False,13,1,35,0.23255295722383018,0.0002254794691771463,1,2,19,True,0.23247825714285716,32
71,2048,64,64,0.375518126316188,1,1,64,16,RS,False,False,False,False,True,3,32,35,0.375553416540955,5.326112799314647e-05,30,19,1,True,0.3755357714285715,1
72,2048,64,1,0.24318540855172557,1,128,16,16,RS,False,True,True,True,False,17,1,35,0.24338122001970294,0.00029552488620646815,22,1,3,True,0.24328331428571426,32
73,1024,1024,1024,0.2354030714025005,1,256,512,32,RS,False,False,False,True,False,21,1,35,0.23543658574035664,5.0580903067285204e-05,19,29,1,True,0.23541982857142857,1
74,128,128,1,0.13333295145442126,8,16,64,64,RS,False,True,False,True,False,23,1,35,0.1333625914027216,4.4733551303745995e-05,5,1,30,True,0.13334777142857143,8
75,1,2048,512,0.19977641374671984,8,16,64,32,RS,False,True,True,False,True,26,1,35,0.1997916433961373,2.2985070576088564e-05,5,7,1,True,0.19978402857142857,1
76,256,1,2048,0.10746621103158384,1,16,128,16,RS,True,False,True,False,True,28,1,35,0.10751436039698757,7.266855143283786e-05,21,3,1,True,0.1074902857142857,8
77,2048,512,1,0.27966318749533337,8,256,64,16,RS,True,False,False,False,True,3,1,35,0.27994606964752367,0.0004269347280800844,20,25,1,True,0.2798046285714285,1
78,128,1024,512,0.16912705547429985,8,128,1,1,RS,False,True,True,True,False,16,1,35,0.1692406016685573,0.00017136752246298573,1,7,15,True,0.16918382857142858,1
79,128,64,256,0.08946872386647658,8,1,16,1,RS,False,False,True,False,False,28,1,35,0.08948808756209484,2.9224304394577886e-05,20,2,1,True,0.08947840571428571,8
80,512,1,1024,0.276313437333181,1,64,32,32,RS,False,True,True,True,False,23,1,35,0.2763948483811047,0.00012286813904278249,3,24,1,True,0.2763541428571428,32
81,512,1024,256,0.10275393658425053,1,32,32,128,RS,True,False,False,False,True,7,1,35,0.1027752634157495,3.21871314125926e-05,1,26,20,True,0.10276460000000001,8
82,1,1024,256,0.10831942994642879,8,1,256,128,RS,True,False,False,True,True,23,1,35,0.10850085576785695,0.0002738136115636902,3,1,5,True,0.10841014285714287,8
83,1024,512,1,0.09026670252884718,8,128,64,32,RS,False,False,True,False,False,28,1,35,0.0903554574711528,0.0001339517776771073,1,4,15,True,0.09031107999999999,8
84,1024,512,1,0.13468196392384948,1,1,512,1,RS,False,False,False,True,False,30,1,35,0.13471706464757907,5.297512700912243e-05,15,1,3,True,0.13469951428571428,1
85,2048,64,256,0.3023745012410254,1,128,32,32,RS,True,True,True,False,False,8,1,35,0.302508870187546,0.00020279388148399614,15,29,1,True,0.3024416857142857,32
86,512,2048,128,0.21325988046626018,32,16,32,1,RS,False,True,False,True,False,12,1,35,0.21335571953373986,0.00014464336437300656,28,1,13,True,0.21330780000000002,1
87,64,1024,1,0.09607239310088876,8,1,32,32,RS,True,False,True,False,False,21,1,35,0.09609908689911122,4.0287128040036746e-05,28,17,1,True,0.09608573999999999,8
88,1024,128,1024,0.1106807602249468,8,64,128,1,RS,True,True,False,False,True,5,1,35,0.1107242112036246,6.557759697099128e-05,3,7,1,True,0.1107024857142857,8
89,64,256,1024,0.23827659301735363,8,128,256,16,RS,True,True,False,True,False,10,1,35,0.23830717841121782,4.616044777485966e-05,9,23,1,True,0.23829188571428572,1
90,2048,256,512,0.13321163099830446,1,128,1,32,RS,False,False,True,False,True,28,8,35,0.13326334043026694,7.804151694673266e-05,1,14,24,True,0.1332374857142857,1
91,2048,1,1,0.12345097939516449,8,32,128,64,RS,True,True,False,False,False,25,1,35,0.1235175348905498,0.0001004476673574412,20,1,6,True,0.12348425714285714,1
92,1,64,512,0.11100860787267988,1,16,32,128,RS,True,False,False,True,False,8,1,35,0.11103156355589155,3.4645446147733386e-05,1,15,19,True,0.11102008571428572,8
93,2048,1024,1024,0.09090393651822469,8,128,256,1,RS,False,True,True,False,False,23,8,35,0.09094972633891817,6.910745161983447e-05,29,1,12,True,0.09092683142857143,1
94,1024,2048,2048,0.25831414543991904,8,256,16,1,RS,False,True,False,False,True,27,8,35,0.2583592831315096,6.812323766677607e-05,6,3,1,True,0.2583367142857143,1
95,512,1024,2048,0.1656552375558357,8,16,64,512,RS,True,True,True,False,False,3,8,35,0.16567744815845006,3.3520946847472204e-05,2,12,1,True,0.16566634285714288,1
96,128,2048,2048,0.17663454075304802,1,32,32,64,RS,False,False,False,False,True,26,8,35,0.1766779735326663,6.555013037238466e-05,1,17,18,True,0.17665625714285715,1
97,2048,128,2048,0.09269910157508031,1,512,128,256,RS,False,False,False,False,True,22,8,35,0.09273023556777683,4.698841055548328e-05,1,2,8,True,0.09271466857142857,8
98,512,64,2048,0.12759410720722164,8,32,64,256,RS,False,False,False,False,False,7,1,35,0.12772680707849265,0.0002002748601093916,7,1,13,True,0.12766045714285715,8
99,256,512,256,0.1390518710528241,8,1,512,32,RS,True,False,False,False,True,30,8,35,0.13911401466146164,9.37891077614746e-05,1,11,8,True,0.13908294285714287,1
100,64,128,2048,0.17294860674471865,8,128,1,64,RS,True,True,True,True,False,18,8,35,0.1729888218267099,6.0693878923461406e-05,5,18,1,True,0.17296871428571428,1
101,1024,1,64,0.294683963817203,1,64,64,32,RS,False,False,False,True,False,2,1,35,0.29483112189708266,0.00022209564771669095,1,8,22,True,0.29475754285714284,32
102,1024,256,64,0.10921616260895102,8,16,64,64,RS,False,True,True,False,False,14,1,35,0.10929538024819181,0.00011955777699847163,1,26,7,True,0.10925577142857142,1
103,1,256,2048,0.19086673346232239,1,256,16,1,RS,False,True,False,False,True,25,32,35,0.19089389510910618,4.099321994711696e-05,29,19,1,True,0.19088031428571428,1
104,64,64,512,0.12103143820036578,1,512,64,32,RS,False,False,True,True,False,24,8,35,0.12105924751391987,4.197069920595483e-05,9,1,16,True,0.12104534285714283,1
105,2048,512,1024,0.10492443750320996,1,1,32,256,RS,False,True,True,True,False,2,8,35,0.10495241963964716,4.223152898979972e-05,17,1,27,True,0.10493842857142856,8
106,256,1024,256,0.12035458449737706,1,64,512,256,RS,True,True,False,True,False,14,1,35,0.12038970121690866,5.2999268381550814e-05,18,1,7,True,0.12037214285714286,8
107,512,128,256,0.11804445116243567,8,1,128,128,RS,True,True,False,False,False,3,1,35,0.11814177740899293,0.00014688786226789617,20,22,1,True,0.1180931142857143,8
108,1,2048,2048,0.118042592683015,1,32,1,16,RS,False,False,False,True,False,29,1,35,0.11810969303127074,0.00010126997661333535,27,1,5,True,0.11807614285714287,8
109,128,128,128,0.1180092533054552,1,32,128,64,RS,False,False,False,False,False,23,1,35,0.11802994669454481,3.123112001102195e-05,18,2,1,True,0.1180196,8
110,256,1024,256,0.09914891170873814,8,16,1,1,RS,True,True,True,True,True,21,1,35,0.09918165971983327,4.9424338381911866e-05,1,11,19,True,0.0991652857142857,8
111,64,1,512,0.1439962928727686,1,512,128,1,RS,True,False,False,False,False,6,32,35,0.14401884998437425,3.4043909221797684e-05,25,1,10,True,0.14400757142857143,1
112,2048,1024,2048,0.3051908417064613,1,1,128,512,RS,False,False,False,True,True,18,1,35,0.30542995829353875,0.00036088234727044345,25,17,1,True,0.30531040000000004,32
113,2048,64,1024,0.2766843385238481,1,64,64,32,RS,True,False,False,True,False,18,1,35,0.27681366147615183,0.00019517830675710554,1,7,28,True,0.27674899999999997,32
114,512,512,1,0.2839118535220871,1,1,16,16,RS,False,True,True,False,True,8,32,35,0.28400174647791293,0.00013566930382367235,11,1,29,True,0.2839568,1
115,2048,128,1,0.21395887298406457,8,32,32,256,RS,False,False,True,True,True,1,8,35,0.2141140984445068,0.00023427119467203225,15,29,1,True,0.21403648571428568,1
116,2048,2048,64,0.09646769069968883,8,32,32,32,RS,False,False,True,True,True,4,1,35,0.0964968807288826,4.405451909919391e-05,1,20,27,True,0.09648228571428571,8
117,64,1024,512,0.33066476306867854,1,32,512,16,RS,True,True,False,True,False,3,1,35,0.3308308369313214,0.00025064394780530775,7,30,1,True,0.3307478,32
118,2048,2048,512,0.3010942978231005,8,32,64,256,RS,False,True,False,True,True,25,8,35,0.3012537021768995,0.00024057811324272634,22,1,30,True,0.301174,1
119,1,1024,512,0.1644932370076559,1,1,1,32,RS,False,True,False,False,False,3,32,35,0.1645687629923442,0.00011398621470536288,1,4,23,True,0.16453100000000004,1
120,256,2048,512,inf,32,256,32,256,RS,False,True,False,False,True,29,1,1,inf,inf,7,7,1,False,inf,1
121,128,1,256,0.1006612043313142,1,32,16,128,RS,True,False,True,True,True,16,8,35,0.10068382424011435,3.413868474207041e-05,1,15,28,True,0.10067251428571428,8
122,512,128,512,0.11233392844386679,1,16,16,128,RS,True,True,False,False,False,26,8,35,0.11237081441327605,5.566947648617763e-05,1,1,3,True,0.11235237142857142,1
123,1024,128,1,inf,1,64,128,256,RS,True,False,False,True,False,28,32,1,inf,inf,25,3,1,False,inf,1
124,512,1,1024,0.16816971636849012,8,512,16,1,RS,True,False,True,True,False,26,8,35,0.16831725506008124,0.0002226700789994756,12,23,1,True,0.16824348571428568,1
125,1024,512,1,0.18004737852358374,1,64,512,256,RS,True,False,True,True,False,2,1,35,0.18024187861927335,0.00029354572150219526,4,6,1,True,0.18014462857142854,32
126,64,2048,1,0.09171512368013747,8,512,1,32,RS,True,True,True,False,False,10,1,35,0.09174336203414825,4.26182206889708e-05,24,8,1,True,0.09172924285714286,8
127,2048,256,1,0.17205278973457097,1,32,16,256,RS,True,True,True,True,False,20,1,35,0.17209166740828621,5.867541987884728e-05,16,1,26,True,0.1720722285714286,1
128,1,256,128,0.10115288874874413,1,64,32,16,RS,True,True,True,True,True,19,8,35,0.1012154541083987,9.442562779073074e-05,27,1,16,True,0.10118417142857142,8
129,2048,512,128,0.17137154650245298,8,64,64,1,RS,False,False,True,True,False,9,8,35,0.17150622492611842,0.00020326095421945855,16,20,1,True,0.1714388857142857,1
130,512,512,128,0.09038121074682647,8,1,64,128,RS,True,False,True,False,False,30,1,35,0.09040494925317354,3.58269076852257e-05,8,20,1,True,0.09039308,8
131,128,1,1,0.1319276188622773,8,256,1,1,RS,False,True,False,False,True,6,8,35,0.13205066685200842,0.00018570793395731176,1,16,7,True,0.13198914285714286,1
132,64,2048,2048,0.2475853100750028,1,128,128,64,RS,True,True,False,True,False,6,1,35,0.24789246135356865,0.00046356246436413015,20,1,21,True,0.24773888571428573,32
133,64,1,1,0.09134857046471592,8,64,1,32,RS,False,False,True,True,False,14,1,35,0.09137013810671266,3.255057026366509e-05,5,20,1,True,0.09135935428571429,8
134,256,1024,128,0.10861684158496283,1,1,256,16,RS,False,False,False,True,True,7,8,35,0.10864298698646573,3.9459470294446815e-05,22,29,1,True,0.10862991428571428,8
135,2048,1024,256,0.11489356366029536,1,16,128,1,RS,False,False,True,False,True,25,1,35,0.11492152205399035,4.219569568918035e-05,1,28,23,True,0.11490754285714286,8
136,64,1024,1024,0.17180331113589833,32,1,256,64,RS,True,False,True,False,False,11,1,35,0.17182874600695888,3.8387115185239083e-05,3,21,1,True,0.1718160285714286,1
137,256,2048,1,0.2775898919312242,1,32,1,32,RS,False,False,False,False,False,12,1,35,0.2777629080687758,0.00026112144957580997,1,16,21,True,0.2776764,32
138,512,512,1,0.09688183955067706,1,256,16,32,RS,True,True,True,False,True,16,8,35,0.09692901759218009,7.120259855381899e-05,1,26,20,True,0.09690542857142857,8
139,128,1024,512,0.1730124861728872,32,32,128,32,RS,False,True,True,False,False,10,1,35,0.17308402811282705,0.00010797336784256183,19,1,27,True,0.17304825714285713,1
140,2048,256,2048,0.10132242768857742,1,64,32,512,RS,True,False,False,False,False,7,1,35,0.10135642945427971,5.131654465279271e-05,1,1,2,True,0.10133942857142857,8
141,256,2048,1024,inf,1,128,32,256,RS,False,False,True,True,False,22,32,1,inf,inf,1,11,1,False,inf,1
142,512,2048,2048,0.2001288208377881,8,128,128,16,RS,False,False,True,True,False,27,8,35,0.20016312201935477,5.1768432584393195e-05,30,10,1,True,0.20014597142857143,1
143,1024,1,256,0.09349833669512951,1,16,64,128,RS,True,False,False,False,True,27,8,35,0.0935270633048705,4.33551117434344e-05,2,10,1,True,0.0935127,8
144,64,128,1,0.24188109069108255,1,64,1,1,RS,False,True,True,False,False,5,1,35,0.2421508521660603,0.0004071325853340886,13,1,4,True,0.24201597142857142,32
145,2048,512,1,0.1228001840032076,8,64,64,64,RS,True,False,False,False,False,8,1,35,0.12283273028250667,4.911987834858314e-05,13,25,1,True,0.12281645714285713,8
146,128,64,1024,0.31831213375106404,1,16,32,16,RS,False,False,False,False,True,20,1,35,0.31837180910607876,9.006394100519673e-05,12,28,1,True,0.3183419714285714,1
147,512,512,1,0.26945028695373546,8,256,64,16,RS,True,True,True,True,True,21,1,35,0.2694864559034074,5.45873275269165e-05,1,18,17,True,0.26946837142857144,1
148,1,64,1024,0.09956944852814459,1,128,64,512,RS,False,True,False,True,True,17,8,35,0.09968995147185541,0.0001818668696759091,1,15,19,True,0.0996297,8
149,512,2048,64,0.15586552334945686,8,64,32,32,RS,False,False,False,True,True,6,1,35,0.15591281950768598,7.138086406805434e-05,26,1,7,True,0.15588917142857142,1
150,64,1,1,inf,1,512,128,64,RS,True,True,False,True,False,12,32,1,inf,inf,2,8,1,False,inf,1
151,2048,64,1,inf,32,1,64,16,RS,False,True,False,False,True,12,1,1,inf,inf,28,2,1,False,inf,1
152,512,1024,64,0.12525992100357708,8,16,32,64,RS,False,True,True,True,False,3,1,35,0.12528419328213725,3.663249366118602e-05,1,1,11,True,0.12527205714285716,1
153,2048,1,128,0.15110668840414107,1,16,32,256,RS,False,False,False,True,False,25,1,35,0.15116645445300178,9.020081903786536e-05,21,1,12,True,0.15113657142857143,1
154,512,1,512,0.10622336062867417,8,128,1,1,RS,False,True,True,True,True,30,1,35,0.10624623937132581,3.45293250109859e-05,11,4,1,True,0.10623479999999999,8
155,1,1,512,0.26650040441383666,1,64,1,32,RS,True,False,False,True,True,5,1,35,0.2666359384433062,0.00020455226167193037,15,16,1,True,0.2665681714285714,32
156,2048,1,2048,0.09246371066080326,8,32,16,64,RS,False,False,True,False,True,4,1,35,0.09248840933919673,3.727602983151518e-05,20,1,24,True,0.09247606,8
157,512,1,1,0.2874095024822513,1,1,256,32,RS,True,True,False,True,True,21,8,35,0.2877590689463202,0.0005275768093803206,29,1,29,True,0.28758428571428574,1
158,512,1,512,0.09871787947286366,8,128,64,16,RS,False,False,True,False,False,13,1,35,0.09875113766999351,5.019432734840852e-05,1,15,16,True,0.09873450857142858,1
159,1024,128,128,0.24788506495881976,1,1,16,512,RS,False,False,False,False,False,11,1,35,0.24790807789832311,3.4731859161528065e-05,11,4,1,True,0.24789657142857144,1
160,128,64,1,0.09010969872490354,8,1,64,1,RS,True,True,True,False,False,16,1,35,0.09018542127509649,0.00011428287760765156,1,8,14,True,0.09014756000000002,8
161,512,1,64,0.23649274832142794,1,1,32,16,RS,False,True,True,True,True,18,8,35,0.23666850882142917,0.0002652633285423914,1,10,15,True,0.23658062857142856,1
162,2048,256,512,0.1447743728808245,1,32,64,32,RS,True,False,False,True,False,7,8,35,0.14482414140488975,7.511223710731225e-05,6,1,9,True,0.14479925714285713,1
163,64,1024,1024,0.10853884045832043,8,64,256,1,RS,True,False,False,False,True,10,1,35,0.10857161668453671,4.94669215388497e-05,1,8,14,True,0.10855522857142857,8
164,1024,64,64,inf,32,32,32,64,RS,False,False,True,False,True,19,1,1,inf,inf,1,17,9,False,inf,1
165,1024,128,1,0.10155219008512856,1,512,128,32,RS,False,True,True,True,False,24,8,35,0.1015759813434429,3.590652262955751e-05,1,16,14,True,0.10156408571428573,8
166,256,1,1,0.11432055403246236,1,128,128,32,RS,False,True,True,True,True,21,1,35,0.11461670311039482,0.00044695759375162745,1,26,20,True,0.11446862857142859,8
167,512,1,1,inf,32,128,1,64,RS,True,True,False,True,True,2,1,1,inf,inf,29,1,15,False,inf,1
168,64,512,512,0.25384328040370435,1,512,1,16,RS,False,True,False,True,False,21,1,35,0.25388191959629564,5.831549659273468e-05,23,14,1,True,0.2538626,1
169,256,1024,1024,inf,1,512,512,32,RS,True,False,True,True,False,3,32,1,inf,inf,25,25,1,False,inf,1
170,256,1024,256,0.10139739706857151,1,128,32,32,RS,True,False,True,True,False,12,1,35,0.1014222029314285,3.7437796027925624e-05,6,1,7,True,0.10140980000000001,8
