id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
43,2048,512,64,inf,8,16,512,128,RS,True,False,True,False,False,2,1,1,inf,inf,25,1,29,False,inf,1
44,1,1024,1,inf,1,64,64,128,RS,False,False,True,True,False,18,32,1,inf,inf,17,21,1,False,inf,1
45,512,1,64,inf,1,32,1,1,RS,False,True,True,True,False,9,8,1,inf,inf,1,25,13,False,inf,8
46,128,1,256,inf,1,128,512,32,RS,False,True,False,False,True,9,1,1,inf,inf,25,16,1,False,inf,32
47,512,2048,2048,inf,1,16,128,512,RS,False,False,False,False,True,17,32,1,inf,inf,12,1,6,False,inf,1
48,64,256,256,inf,1,16,32,16,RS,True,True,True,False,False,22,8,1,inf,inf,8,1,23,False,inf,8
49,1024,2048,1024,inf,1,64,256,128,RS,False,False,True,False,False,12,1,1,inf,inf,1,11,13,False,inf,1
50,1,512,1,inf,8,32,128,1,RS,False,True,False,False,True,20,1,1,inf,inf,1,30,16,False,inf,8
51,1,1,1024,inf,1,128,1,64,RS,True,True,False,True,True,30,8,1,inf,inf,1,27,6,False,inf,1
52,256,64,512,inf,32,256,1,16,RS,False,True,True,True,False,27,1,1,inf,inf,25,1,3,False,inf,1
53,64,1,512,inf,1,16,512,16,RS,True,False,False,True,True,1,32,1,inf,inf,10,2,1,False,inf,1
54,256,512,128,inf,1,64,32,32,RS,True,False,True,True,True,23,8,1,inf,inf,1,21,13,False,inf,8
55,1,256,1024,inf,1,32,16,16,RS,False,True,False,False,False,27,1,1,inf,inf,1,19,14,False,inf,8
56,1,512,128,inf,1,16,256,128,RS,True,False,False,False,False,24,1,1,inf,inf,6,1,7,False,inf,8
57,2048,1,1024,inf,8,64,256,128,RS,True,False,True,True,True,13,1,1,inf,inf,5,3,1,False,inf,1
58,1024,512,1024,inf,1,1,64,512,RS,True,True,False,True,False,15,1,1,inf,inf,1,22,11,False,inf,32
59,1,2048,1,inf,1,64,16,512,RS,True,True,False,True,True,16,1,1,inf,inf,15,24,1,False,inf,32
60,1,1,1024,inf,32,16,64,1,RS,True,True,False,True,True,28,1,1,inf,inf,27,1,22,False,inf,1
61,1024,1024,64,inf,1,16,128,32,RS,True,True,False,False,False,4,1,1,inf,inf,27,1,27,False,inf,8
62,2048,256,2048,inf,8,128,64,128,RS,False,True,False,True,False,1,1,1,inf,inf,1,2,19,False,inf,8
63,64,2048,1,inf,1,128,128,1,RS,False,False,True,True,False,30,1,1,inf,inf,22,1,14,False,inf,1
64,2048,256,1,inf,1,64,16,128,RS,True,False,True,True,False,17,8,1,inf,inf,27,8,1,False,inf,1
65,512,1024,2048,inf,1,512,32,1,RS,False,True,False,True,False,23,1,1,inf,inf,7,15,1,False,inf,32
66,2048,512,64,inf,1,64,256,256,RS,False,True,False,True,True,13,8,1,inf,inf,8,11,1,False,inf,8
67,1024,1024,128,inf,1,32,16,128,RS,True,False,True,True,False,29,8,1,inf,inf,10,6,1,False,inf,1
68,1,1024,128,inf,1,32,128,64,RS,False,False,True,False,True,15,1,1,inf,inf,1,21,27,False,inf,32
69,128,2048,512,inf,1,1,16,16,RS,False,False,False,False,True,9,1,1,inf,inf,26,6,1,False,inf,32
70,64,2048,256,inf,1,64,256,16,RS,True,False,True,False,False,4,8,1,inf,inf,27,1,16,False,inf,1
71,1,64,1,inf,8,32,16,16,RS,False,True,True,True,True,23,1,1,inf,inf,1,3,28,False,inf,8
72,128,1,512,inf,1,128,64,1,RS,False,False,True,False,False,11,1,1,inf,inf,8,1,17,False,inf,32
73,1,128,256,inf,8,1,64,32,RS,False,True,True,True,True,11,8,1,inf,inf,1,18,20,False,inf,1
74,1,2048,512,inf,1,128,1,1,RS,True,True,True,False,True,27,8,1,inf,inf,1,19,26,False,inf,1
75,1024,128,256,inf,1,256,64,16,RS,True,False,True,False,False,19,8,1,inf,inf,18,6,1,False,inf,8
76,1,256,1,inf,1,256,128,64,RS,False,False,True,False,False,12,8,1,inf,inf,5,26,1,False,inf,1
77,64,1024,1,inf,8,128,256,1,RS,True,True,False,False,True,10,1,1,inf,inf,15,1,21,False,inf,8
78,2048,1,512,inf,1,128,1,512,RS,True,True,True,True,True,30,1,1,inf,inf,1,15,12,False,inf,1
79,256,2048,512,inf,8,512,16,256,RS,False,False,True,False,False,11,1,1,inf,inf,25,26,1,False,inf,1
80,256,1024,64,inf,1,1,1,64,RS,True,True,False,False,False,30,32,1,inf,inf,1,16,15,False,inf,1
81,256,64,128,inf,8,64,1,1,RS,False,True,False,True,True,24,1,1,inf,inf,6,1,30,False,inf,8
82,128,2048,64,inf,1,32,256,16,RS,True,True,False,True,False,4,8,1,inf,inf,22,23,1,False,inf,1
83,128,64,512,inf,32,16,1,64,RS,False,False,True,False,True,15,1,1,inf,inf,2,20,1,False,inf,1
84,1024,256,1,inf,1,128,256,32,RS,False,False,True,False,False,7,32,1,inf,inf,27,3,1,False,inf,1
85,256,2048,256,inf,1,256,64,256,RS,False,False,True,True,False,20,8,1,inf,inf,12,1,24,False,inf,1
86,64,1,512,inf,1,64,16,1,RS,False,True,False,False,False,27,32,1,inf,inf,29,30,1,False,inf,1
87,128,512,128,inf,32,16,128,128,RS,True,True,True,False,False,17,1,1,inf,inf,1,27,13,False,inf,1
88,1024,1,2048,inf,1,32,256,128,RS,True,False,True,False,False,25,8,1,inf,inf,1,4,12,False,inf,1
89,64,2048,1,inf,1,32,1,64,RS,False,True,True,False,False,1,8,1,inf,inf,26,1,26,False,inf,1
90,2048,2048,1024,inf,8,512,512,16,RS,False,True,True,False,True,6,1,1,inf,inf,1,21,25,False,inf,1
91,256,256,1024,inf,8,16,64,64,RS,True,False,True,False,True,23,8,1,inf,inf,1,3,25,False,inf,1
92,512,2048,1024,inf,8,64,32,512,RS,True,False,True,True,False,15,1,1,inf,inf,1,4,9,False,inf,1
93,256,1024,128,inf,32,32,256,256,RS,False,True,True,True,True,4,1,1,inf,inf,22,4,1,False,inf,1
94,1024,1024,512,inf,1,16,64,64,RS,False,False,True,False,True,8,8,1,inf,inf,3,15,1,False,inf,1
95,128,1024,512,inf,8,64,32,1,RS,True,False,False,True,False,8,8,1,inf,inf,16,19,1,False,inf,1
96,1,128,512,inf,1,64,64,32,RS,True,False,False,False,True,22,1,1,inf,inf,7,1,21,False,inf,32
97,2048,1024,2048,inf,8,32,32,1,RS,True,True,False,False,True,30,8,1,inf,inf,19,2,1,False,inf,1
98,2048,2048,1,inf,8,1,512,512,RS,False,True,False,True,False,22,8,1,inf,inf,11,1,19,False,inf,1
99,64,1024,2048,inf,1,1,64,32,RS,True,False,True,True,False,5,1,1,inf,inf,1,6,17,False,inf,1
100,256,512,2048,inf,1,256,32,16,RS,False,False,False,True,False,27,8,1,inf,inf,1,6,28,False,inf,8
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
