id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
12,1,2048,1,0.18830657000185244,1,64,128,1,DLMT,False,True,False,True,True,22,1,35,0.18834285856957614,5.4767858889561516e-05,30,19,1,True,0.1883247142857143,1
13,1024,1,1,0.24517577390189416,1,128,16,1,DLMT,True,False,True,True,False,14,1,35,0.24537822609810594,0.00030554728415933054,1,27,30,True,0.24527700000000005,32
14,2048,2048,1,inf,32,16,512,256,DLMT,False,False,False,False,True,6,1,1,inf,inf,6,1,29,False,inf,1
15,128,64,1,0.16886898589309937,32,16,32,1,DLMT,True,False,True,False,False,11,1,35,0.16892821410690065,8.938910128517504e-05,27,18,1,True,0.1688986,1
16,256,256,64,0.13784593220730323,1,1,128,1,DLMT,True,False,True,False,False,29,1,35,0.137888982078411,6.497223268757156e-05,1,29,18,True,0.1378674571428571,1
17,256,1,1024,0.22219232555117233,32,512,256,16,DLMT,False,True,True,True,False,8,1,35,0.22247596016311336,0.00042807036423314024,25,1,23,True,0.22233414285714284,1
18,64,2048,1024,0.24299719495204758,1,512,16,64,DLMT,False,False,True,False,False,20,1,35,0.24317914790509532,0.00027460917534502185,21,3,1,True,0.24308817142857145,32
19,1,256,512,0.21213754064718432,8,512,32,128,DLMT,True,True,False,False,True,9,1,35,0.21229485935281567,0.00023743038679037898,1,23,29,True,0.2122162,1
20,1,1,1,0.11917686293406615,8,1,1,64,DLMT,False,False,True,True,True,29,8,35,0.11930976563736237,0.0002005809806435263,3,1,19,True,0.11924331428571426,1
21,1024,256,512,0.1996553126835313,1,512,256,256,DLMT,False,True,True,False,True,2,32,35,0.19968445874504012,4.398816167273844e-05,28,28,1,True,0.1996698857142857,1
22,2048,512,2048,inf,1,16,32,16,DLMT,True,False,False,True,False,3,32,1,inf,inf,29,1,5,False,inf,1
23,2048,1024,256,0.23926332406136097,1,32,256,1,DLMT,True,True,False,False,True,27,1,35,0.23940250451006762,0.00021005555339053574,29,1,23,True,0.2393329142857143,32
24,1,1,1024,0.13410844439330472,1,1,512,128,DLMT,False,False,True,False,True,5,1,35,0.13418555560669532,0.00011637869220780879,30,1,5,True,0.13414700000000002,1
25,2048,1024,2048,inf,32,64,1,256,DLMT,True,True,True,True,True,8,1,1,inf,inf,1,23,29,False,inf,1
26,1,2048,1,0.1465280037881674,8,64,512,256,DLMT,True,False,False,False,False,26,8,35,0.14669313906897544,0.0002492274102919211,29,1,25,True,0.14661057142857142,1
27,64,1,2048,0.2770877063973554,1,32,1,16,DLMT,False,True,False,False,False,3,8,35,0.2771825793169303,0.00014318522327134598,1,5,30,True,0.27713514285714286,1
28,1,256,1024,0.1093027745163428,1,16,128,512,DLMT,True,False,False,False,False,2,1,35,0.10932831119794292,3.854077088497495e-05,1,13,3,True,0.10931554285714286,32
29,1,1,1,0.17717307456785306,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.1774127540035755,0.00036173181632084123,1,1,1,True,0.17729291428571428,1
30,256,2048,1024,0.23847517827124898,8,16,1,256,DLMT,True,True,True,True,True,7,1,35,0.23851310744303678,5.7243910646658755e-05,2,17,1,True,0.23849414285714288,1
31,1,256,2048,0.18464431258375077,1,128,256,512,DLMT,False,False,True,True,False,27,1,35,0.18466631598767783,3.320823600818783e-05,8,22,1,True,0.1846553142857143,1
32,512,1,1,0.2801407504263977,1,512,512,16,DLMT,False,False,True,False,False,3,1,35,0.2802791924307452,0.00020894106971163951,1,14,29,True,0.28020997142857146,32
33,1,2048,128,0.11863872595638,1,1,64,256,DLMT,False,False,False,False,True,25,8,35,0.11865990261504858,3.19604858076533e-05,1,13,4,True,0.11864931428571429,1
34,1,512,2048,0.18559027465977623,8,512,64,1,DLMT,False,True,True,True,True,22,1,35,0.18572103962593806,0.00019735463986831532,1,21,25,True,0.18565565714285714,1
35,1,1,1024,inf,1,1,1,256,DLMT,True,True,True,False,True,7,32,1,inf,inf,21,1,28,False,inf,1
36,1024,1024,2048,inf,1,1,256,32,DLMT,False,False,True,True,True,29,32,1,inf,inf,25,1,13,False,inf,1
37,2048,1,2048,0.25208273749566507,1,16,64,1,DLMT,False,True,False,False,True,3,1,35,0.25220223393290625,0.00018034781814650245,1,15,30,True,0.25214248571428566,1
38,512,1,1,0.3053980010738882,1,32,1,16,DLMT,False,False,False,False,True,1,1,35,0.3059069703546831,0.0007681526028234818,25,15,1,True,0.30565248571428566,32
39,512,512,1024,0.1671740304187458,32,1,16,256,DLMT,True,True,True,False,False,4,1,35,0.16720002672411133,3.9234449668835984e-05,14,14,1,True,0.16718702857142856,1
40,512,1024,1,0.09326033588010693,1,1,1,1,DLMT,True,True,True,False,False,30,8,35,0.09328970983417875,4.4332104366374804e-05,1,5,16,True,0.09327502285714284,8
41,256,1024,2048,0.25318627898045837,1,128,32,256,DLMT,False,True,True,True,False,8,1,35,0.25344657816239885,0.0003928517921713558,23,1,30,True,0.2533164285714286,32
42,256,1,1024,0.24624470556436798,1,64,1,128,DLMT,True,False,False,True,False,29,1,35,0.24641895157848911,0.000262977618353924,1,5,30,True,0.24633182857142855,32
43,1,1,1,0.2383062483386727,8,128,256,512,DLMT,False,True,False,True,False,14,8,35,0.23840638023275584,0.00015112223461793617,20,30,1,True,0.23835631428571427,1
44,1024,2048,512,inf,32,256,1,128,DLMT,False,False,False,True,True,21,1,1,inf,inf,1,23,28,False,inf,1
45,2048,1,1024,0.14259114754605076,1,256,512,128,DLMT,True,True,False,False,True,20,32,35,0.14261730959680644,3.948459787547258e-05,3,1,5,True,0.1426042285714286,1
46,2048,512,1,0.12451670205188431,1,512,128,256,DLMT,True,False,True,False,True,22,32,35,0.12454409794811572,4.134675665290071e-05,1,27,6,True,0.12453040000000001,1
47,128,1,64,0.2741943233148686,1,1,512,32,DLMT,True,True,False,True,True,26,1,35,0.28067773382798855,0.009784969051664944,1,20,8,True,0.2774360285714286,32
48,1024,512,2048,0.20645084293778648,1,512,64,64,DLMT,True,False,False,False,True,26,1,35,0.20647595706221344,3.790303417933915e-05,29,16,1,True,0.20646339999999996,1
49,2048,1,1,0.11523924856940396,8,1,16,512,DLMT,False,True,True,False,True,21,1,35,0.11526469428773892,3.8403486236304344e-05,1,25,14,True,0.11525197142857144,1
50,256,512,2048,0.2024443488817063,32,1,512,16,DLMT,True,False,False,True,False,3,1,35,0.202466165404008,3.2926188324052e-05,1,29,11,True,0.20245525714285714,1
51,128,1,1,0.17054237028361405,32,512,16,1,DLMT,True,False,False,True,False,18,1,35,0.17057071543067168,4.277939614690486e-05,17,1,5,True,0.17055654285714286,1
52,64,1,1,0.15064844731916568,32,16,512,1,DLMT,False,True,False,False,False,29,1,35,0.15069492410940574,7.014424787681444e-05,7,1,16,True,0.1506716857142857,1
53,1024,1,512,inf,1,64,1,128,DLMT,False,True,False,False,False,30,32,1,inf,inf,1,27,28,False,inf,1
54,1,1,1024,inf,1,512,1,256,DLMT,False,True,False,True,True,7,32,1,inf,inf,1,7,1,False,inf,1
55,256,512,1,0.16866000301905762,1,1,16,16,DLMT,True,False,True,True,False,2,8,35,0.16869525412379952,5.3202086808846864e-05,30,1,16,True,0.16867762857142857,1
56,1,2048,1,inf,32,16,256,512,DLMT,True,False,False,False,True,21,1,1,inf,inf,16,1,30,False,inf,1
57,1,2048,1024,0.3249923587279394,1,128,1,1,DLMT,False,True,False,False,False,12,1,35,0.32557712698634633,0.0008825508271193103,18,21,1,True,0.3252847428571429,32
58,1024,2048,1,0.12180376919323699,1,512,64,128,DLMT,False,True,False,True,False,4,1,35,0.12183840223533443,5.22692870369115e-05,1,8,15,True,0.12182108571428571,8
59,2048,256,256,0.19170324117725887,8,32,16,16,DLMT,False,False,True,True,False,28,1,35,0.19172870167988396,3.842579915650917e-05,9,1,2,True,0.1917159714285714,1
60,2048,256,256,inf,32,128,1,16,DLMT,True,False,True,True,True,28,1,1,inf,inf,9,1,25,False,inf,1
61,2048,256,256,0.29334309639640693,32,256,256,16,DLMT,True,True,False,True,False,28,1,35,0.2933842750321644,6.214810486873528e-05,9,9,1,True,0.29336368571428567,1
62,2048,256,256,0.2977156195397902,1,1,16,16,DLMT,True,False,False,True,False,28,1,35,0.29778152331735264,9.946407412134243e-05,9,28,1,True,0.2977485714285714,1
63,2048,256,256,0.14642691194784213,1,16,1,16,DLMT,False,True,True,False,False,28,32,35,0.14644977376644364,3.450378269709179e-05,9,1,2,True,0.14643834285714288,1
64,2048,256,256,inf,32,256,16,16,DLMT,False,False,False,False,True,28,1,1,inf,inf,9,4,1,False,inf,1
65,2048,256,256,0.30149610227670953,1,1,1,16,DLMT,False,False,False,False,True,28,1,35,0.3015305834375761,5.204006305977533e-05,9,1,14,True,0.3015133428571428,1
66,2048,256,256,0.222319339179655,1,256,32,16,DLMT,False,True,True,False,False,28,1,35,0.2223578036774879,5.8051841715234794e-05,9,22,1,True,0.22233857142857144,1
67,2048,256,256,0.3225469752619311,1,256,1,16,DLMT,True,False,True,False,True,28,32,35,0.32271805330949743,0.0002581964226186389,9,3,1,True,0.32263251428571427,1
68,2048,256,256,inf,32,16,128,16,DLMT,True,False,True,False,True,28,1,1,inf,inf,9,30,1,False,inf,1
69,2048,256,256,0.32357426144332835,1,1,32,16,DLMT,True,True,False,False,True,28,32,35,0.32361265284238605,5.794151872221184e-05,9,25,1,True,0.3235934571428572,1
70,2048,256,256,0.24944196649040837,1,1,32,16,DLMT,False,False,False,True,False,28,1,35,0.24951174779530597,0.00010531616152115801,9,3,1,True,0.24947685714285717,1
71,2048,256,256,0.25816411725185234,32,32,256,16,DLMT,False,False,True,False,False,28,1,35,0.2581922256052905,4.2422019696166845e-05,9,13,1,True,0.2581781714285714,1
72,2048,256,256,0.22597514417124007,1,16,256,16,DLMT,True,False,True,False,False,28,32,35,0.22599182725733138,2.5178643363624662e-05,9,1,30,True,0.22598348571428573,1
73,2048,256,256,inf,1,256,16,16,DLMT,False,False,False,True,False,28,32,1,inf,inf,9,1,30,False,inf,1
74,2048,256,256,inf,1,16,128,16,DLMT,False,False,False,True,True,28,32,1,inf,inf,9,30,1,False,inf,1
75,2048,256,256,0.20920172419616045,8,128,1,16,DLMT,False,True,True,True,False,28,1,35,0.20923124723241104,4.455710392523519e-05,9,30,1,True,0.20921648571428575,1
76,2048,256,256,0.22210307328975035,32,1,1,16,DLMT,True,True,False,False,False,28,1,35,0.22232921242453538,0.00034129636412253865,9,1,22,True,0.22221614285714286,1
77,2048,256,256,inf,1,1,256,16,DLMT,False,True,False,True,True,28,32,1,inf,inf,9,1,10,False,inf,1
78,2048,256,256,inf,32,32,1,16,DLMT,False,True,True,True,True,28,1,1,inf,inf,9,1,30,False,inf,1
79,2048,256,256,0.3546494562496081,1,256,256,16,DLMT,False,True,False,False,True,28,1,35,0.3549848866075347,0.0005062421490446902,9,1,26,True,0.3548171714285714,1
80,2048,256,256,0.287753138836503,1,1,128,16,DLMT,True,True,True,True,True,28,1,35,0.2877891468777827,5.43444794710505e-05,9,1,2,True,0.28777114285714284,1
81,2048,256,256,0.21178006749634745,1,256,16,16,DLMT,True,False,True,True,False,28,1,35,0.21197518964650972,0.00029448454586803585,9,1,2,True,0.21187762857142858,1
82,2048,256,256,0.27682221132063706,32,64,16,16,DLMT,False,False,True,True,False,28,1,35,0.27699624582222,0.00026265839691391605,9,1,1,True,0.2769092285714285,1
83,2048,256,256,0.16680347262300815,1,256,16,16,DLMT,False,True,True,False,False,28,1,35,0.166884984519849,0.00012302034343131623,9,1,30,True,0.16684422857142858,1
84,2048,256,256,0.22305450784932643,1,1,1,16,DLMT,False,True,True,False,False,28,32,35,0.22309103500781638,5.512794765130513e-05,9,24,1,True,0.2230727714285714,1
85,2048,256,256,0.20639892659000664,32,1,256,16,DLMT,False,True,True,False,False,28,1,35,0.20644444483856478,6.86975863283909e-05,9,1,2,True,0.2064216857142857,1
86,2048,256,256,0.23197534692296962,1,256,256,16,DLMT,True,True,True,False,False,28,32,35,0.2320000245056018,3.72441914386447e-05,9,2,1,True,0.2319876857142857,1
87,2048,256,256,inf,1,256,256,16,DLMT,False,True,True,True,False,28,32,1,inf,inf,9,1,29,False,inf,1
88,2048,256,256,0.2601779277671405,32,256,32,16,DLMT,True,True,True,False,False,28,1,35,0.2602083008042881,4.583995227407861e-05,9,27,1,True,0.2601931142857143,1
89,2048,256,256,inf,1,256,256,16,DLMT,False,False,True,True,False,28,32,1,inf,inf,9,26,1,False,inf,1
90,2048,256,256,0.24881535944620098,32,1,16,16,DLMT,True,True,True,True,False,28,1,35,0.2488679548395133,7.937863795294843e-05,9,1,17,True,0.24884165714285714,1
91,2048,256,256,0.28100611378135576,32,256,1,16,DLMT,True,False,True,True,False,28,1,35,0.2810382290757871,4.84694222985911e-05,9,30,1,True,0.28102217142857144,1
92,2048,256,256,0.24624453674136237,1,1,128,16,DLMT,True,True,True,True,False,28,1,35,0.24629043468720901,6.927063753488647e-05,9,29,1,True,0.2462674857142857,1
93,2048,256,256,0.23186407606276987,1,1,256,16,DLMT,True,False,True,False,False,28,1,35,0.23189038108008725,3.9700367550859786e-05,9,29,1,True,0.23187722857142856,1
94,2048,256,256,0.24517941917412445,32,16,64,16,DLMT,False,False,True,False,False,28,1,35,0.2453242379687326,0.00021856512409208333,9,1,30,True,0.24525182857142852,1
95,2048,256,256,inf,1,1,1,16,DLMT,True,True,True,True,False,28,32,1,inf,inf,9,1,17,False,inf,1
96,2048,256,256,0.16069975902030673,1,1,64,16,DLMT,True,False,True,False,False,28,1,35,0.16076001240826474,9.09363266808365e-05,9,1,29,True,0.16072988571428573,1
97,2048,256,256,0.2406656405681747,1,1,256,16,DLMT,False,False,True,True,False,28,1,35,0.24070795943182527,6.386897301730767e-05,9,4,1,True,0.24068679999999998,1
98,2048,256,256,0.2326872957536855,1,16,1,16,DLMT,True,False,True,False,False,28,32,35,0.23271590424631447,4.317684564671056e-05,9,4,1,True,0.23270159999999998,1
99,2048,256,256,0.2235331838714408,1,256,1,16,DLMT,False,True,True,False,False,28,1,35,0.22355264469998784,2.9370900495530676e-05,9,17,1,True,0.22354291428571432,1
100,2048,256,256,0.15061197769366466,1,1,1,16,DLMT,False,True,True,False,False,28,1,35,0.15065425087776393,6.380003198770997e-05,9,1,28,True,0.1506331142857143,1
101,2048,256,256,0.15068669335339427,1,1,256,16,DLMT,False,True,True,False,False,28,1,35,0.15073353521803431,7.069522975564829e-05,9,1,28,True,0.1507101142857143,1
102,2048,256,256,0.1609569742924157,1,256,256,16,DLMT,True,False,True,False,False,28,32,35,0.16106708285044144,0.00016617933268684443,9,1,28,True,0.16101202857142857,1
103,2048,256,256,0.1497353174706987,1,256,1,16,DLMT,True,False,True,False,False,28,1,35,0.1497906825293012,8.355870477010321e-05,9,1,28,True,0.14976299999999995,1
104,2048,256,256,0.15950126526704325,1,256,256,16,DLMT,True,True,True,False,False,28,32,35,0.15965707759009964,0.0002351569063673152,9,1,28,True,0.15957917142857145,1
105,2048,256,256,0.16349086388978443,1,1,256,16,DLMT,False,False,True,False,False,28,32,35,0.16361039325307267,0.00018039751118243346,9,1,28,True,0.16355062857142855,1
106,2048,256,256,0.14924546386947277,1,1,256,16,DLMT,True,True,True,False,False,28,1,35,0.14929482184481294,7.449262393289541e-05,9,1,28,True,0.14927014285714285,1
107,2048,256,256,0.1600593128309182,1,1,256,16,DLMT,True,True,True,False,False,28,32,35,0.16018994431193886,0.00019715317985396613,9,1,28,True,0.16012462857142853,1
108,2048,256,256,0.15115118174176378,1,1,1,16,DLMT,False,False,True,False,False,28,1,35,0.15119870397252194,7.172205990872433e-05,9,1,28,True,0.15117494285714286,1
109,2048,256,256,0.15062678672601584,1,256,256,16,DLMT,False,False,True,False,False,28,1,35,0.1506684132739841,6.282410820241115e-05,9,1,28,True,0.15064759999999996,1
110,2048,256,256,0.16424030408232387,1,256,1,16,DLMT,False,True,True,False,False,28,32,35,0.16437518163196185,0.00020356148146123687,9,1,28,True,0.16430774285714286,1
111,2048,256,256,0.15020488632501053,1,256,1,16,DLMT,True,True,True,False,False,28,1,35,0.15025797081784667,8.011680248747053e-05,9,1,28,True,0.1502314285714286,1
112,2048,256,256,0.16013542315527415,1,1,1,16,DLMT,True,False,True,False,False,28,32,35,0.16026006255901157,0.0001881097465170102,9,1,28,True,0.16019774285714286,1
113,2048,256,256,0.21972327083384255,1,16,256,16,DLMT,True,False,True,False,False,28,1,35,0.21975467202330032,4.739167239341722e-05,9,1,28,True,0.21973897142857143,1
114,2048,256,256,0.14967710432378495,1,256,256,16,DLMT,True,True,True,False,False,28,1,35,0.14972826710478648,7.721649395547238e-05,9,1,28,True,0.14970268571428572,1
115,2048,256,256,0.14790602486051338,1,256,256,16,DLMT,True,False,True,False,False,28,1,35,0.14797751799662942,0.00010789971156171662,9,1,28,True,0.1479417714285714,1
116,2048,256,256,0.14820673617102784,1,1,256,16,DLMT,True,False,True,False,False,28,1,35,0.1482577209718293,7.694788058504751e-05,9,1,28,True,0.14823222857142856,1
117,2048,256,256,0.1491436460448303,1,1,1,16,DLMT,True,True,True,False,False,28,1,35,0.14920035395516965,8.558537925870848e-05,9,1,28,True,0.14917199999999997,1
118,2048,256,256,0.147588821967021,1,1,1,16,DLMT,True,False,True,False,False,28,1,35,0.14764609231869325,8.643423358076254e-05,9,1,28,True,0.14761745714285712,1
