id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
34,512,256,1,inf,1,32,64,32,RS,False,False,False,True,True,9,32,1,inf,inf,1,1,24,False,inf,1
35,1024,256,256,inf,32,1,32,16,RS,False,False,False,False,False,8,1,1,inf,inf,15,1,18,False,inf,1
36,2048,512,256,inf,1,32,256,32,RS,False,True,False,True,True,11,8,1,inf,inf,11,17,1,False,inf,1
37,256,2048,2048,inf,1,128,64,1,RS,True,False,True,False,True,26,8,1,inf,inf,5,12,1,False,inf,1
38,512,512,1024,inf,32,64,256,16,RS,False,True,True,False,True,14,1,1,inf,inf,3,1,10,False,inf,1
39,1,2048,1,inf,1,1,1,256,RS,True,True,False,True,True,8,8,1,inf,inf,24,2,1,False,inf,1
40,1024,512,128,inf,8,1,16,128,RS,True,False,True,False,False,23,8,1,inf,inf,1,25,18,False,inf,1
41,512,1024,1,inf,1,1,128,512,RS,True,True,False,False,False,28,1,1,inf,inf,28,22,1,False,inf,8
42,512,1024,256,inf,32,128,1,64,RS,False,True,True,True,True,20,1,1,inf,inf,1,21,9,False,inf,1
43,2048,1024,128,inf,1,16,512,512,RS,True,True,True,False,False,28,32,1,inf,inf,4,1,15,False,inf,1
44,1024,1,1024,inf,8,256,128,16,RS,True,False,True,True,False,20,1,1,inf,inf,1,27,27,False,inf,1
45,256,128,2048,inf,1,16,128,128,RS,True,False,False,False,False,1,32,1,inf,inf,14,1,7,False,inf,1
46,128,512,128,inf,1,64,32,128,RS,True,False,False,False,True,7,8,1,inf,inf,11,25,1,False,inf,1
47,1,1024,128,inf,8,32,16,32,RS,True,True,True,False,True,17,1,1,inf,inf,1,23,5,False,inf,1
48,2048,1024,1024,inf,8,512,64,16,RS,True,False,True,True,False,13,1,1,inf,inf,24,4,1,False,inf,1
49,2048,128,128,inf,1,1,1,1,RS,True,False,False,True,False,14,32,1,inf,inf,10,1,23,False,inf,1
50,2048,128,256,inf,1,1,128,32,RS,True,True,True,True,True,12,1,1,inf,inf,1,23,28,False,inf,32
51,512,256,1,inf,1,128,1,32,RS,True,True,False,False,True,7,32,1,inf,inf,6,7,1,False,inf,1
52,2048,2048,128,inf,1,1,16,128,RS,False,False,True,False,True,11,32,1,inf,inf,7,20,1,False,inf,1
53,1024,512,2048,inf,8,1,32,256,RS,True,False,False,False,False,15,1,1,inf,inf,1,22,21,False,inf,1
54,128,1,256,inf,1,64,128,1,RS,False,True,False,False,False,5,32,1,inf,inf,1,21,17,False,inf,1
55,2048,1024,256,inf,32,16,512,16,RS,True,True,False,True,False,5,1,1,inf,inf,1,19,12,False,inf,1
56,128,64,2048,inf,1,64,1,1,RS,False,False,True,False,False,18,1,1,inf,inf,1,10,19,False,inf,1
57,512,64,128,inf,8,128,16,32,RS,False,True,True,True,False,21,1,1,inf,inf,26,1,23,False,inf,1
58,256,2048,512,inf,1,16,1,256,RS,False,False,True,False,False,21,32,1,inf,inf,4,30,1,False,inf,1
59,64,2048,256,inf,32,64,256,1,RS,True,False,False,False,True,30,1,1,inf,inf,1,5,9,False,inf,1
60,2048,256,512,inf,1,32,256,512,RS,True,False,True,True,True,26,1,1,inf,inf,1,30,21,False,inf,8
61,64,512,1,inf,1,16,128,1,RS,True,False,True,False,True,11,1,1,inf,inf,24,5,1,False,inf,1
62,1024,64,128,inf,1,16,32,256,RS,True,True,False,True,False,27,1,1,inf,inf,10,17,1,False,inf,32
63,1024,512,1,inf,1,512,64,256,RS,False,True,True,True,False,11,8,1,inf,inf,7,1,2,False,inf,1
64,256,512,2048,inf,8,16,1,256,RS,True,False,True,True,False,17,1,1,inf,inf,24,16,1,False,inf,8
65,64,2048,512,inf,1,32,64,32,RS,False,False,False,True,False,11,1,1,inf,inf,1,5,20,False,inf,32
66,1,64,2048,inf,8,1,32,1,RS,True,True,True,True,True,5,8,1,inf,inf,1,27,4,False,inf,1
67,1024,2048,256,inf,8,128,16,256,RS,False,True,False,False,False,6,8,1,inf,inf,1,22,30,False,inf,1
68,1024,256,128,inf,1,64,16,16,RS,False,False,True,False,False,24,1,1,inf,inf,5,19,1,False,inf,1
69,1024,1,256,inf,1,256,16,512,RS,False,False,True,False,False,16,1,1,inf,inf,23,13,1,False,inf,32
70,512,1024,2048,inf,1,64,1,256,RS,True,True,False,False,True,3,1,1,inf,inf,1,8,5,False,inf,8
71,2048,1,1024,inf,8,128,128,256,RS,True,False,False,True,True,17,8,1,inf,inf,1,5,29,False,inf,1
72,256,128,64,inf,8,16,1,1,RS,False,False,True,False,True,3,8,1,inf,inf,28,5,1,False,inf,1
73,64,1024,256,inf,1,64,128,1,RS,True,False,True,True,True,27,1,1,inf,inf,29,13,1,False,inf,32
74,512,1024,1024,inf,1,32,16,32,RS,True,True,False,False,False,26,1,1,inf,inf,18,1,11,False,inf,8
75,512,128,256,inf,8,256,16,32,RS,False,True,True,False,True,22,1,1,inf,inf,1,4,26,False,inf,8
76,1,1,512,inf,1,1,512,32,RS,True,True,True,False,True,1,1,1,inf,inf,3,1,10,False,inf,8
77,1,64,256,inf,1,128,16,256,RS,False,False,True,False,False,29,8,1,inf,inf,3,14,1,False,inf,1
78,512,512,2048,inf,8,1,64,256,RS,False,False,True,False,True,28,8,1,inf,inf,29,29,1,False,inf,1
79,256,2048,2048,inf,1,512,512,1,RS,True,True,False,True,True,21,8,1,inf,inf,7,3,1,False,inf,1
80,2048,1,128,inf,32,16,32,16,RS,False,True,False,False,True,10,1,1,inf,inf,11,1,30,False,inf,1
81,256,2048,2048,inf,8,64,512,1,RS,True,False,True,False,False,16,1,1,inf,inf,20,1,26,False,inf,1
82,128,256,64,inf,1,64,1,16,RS,False,False,False,False,True,12,8,1,inf,inf,1,30,25,False,inf,1
83,1,64,1,inf,1,16,1,1,RS,False,True,True,False,True,26,8,1,inf,inf,6,5,1,False,inf,1
84,64,256,1,inf,1,16,32,16,RS,True,False,True,True,False,20,32,1,inf,inf,10,1,26,False,inf,1
85,1,2048,2048,inf,32,64,1,64,RS,False,False,False,True,False,23,1,1,inf,inf,1,17,23,False,inf,1
86,256,64,1024,inf,1,1,32,1,RS,False,False,False,True,False,6,8,1,inf,inf,6,1,30,False,inf,1
87,256,512,64,inf,1,64,128,1,RS,False,True,True,True,False,1,8,1,inf,inf,1,30,26,False,inf,8
88,1024,1,512,inf,1,128,64,512,RS,False,True,False,True,False,25,32,1,inf,inf,14,1,9,False,inf,1
89,2048,1,64,inf,1,1,64,16,RS,True,False,False,False,False,23,8,1,inf,inf,1,1,12,False,inf,1
90,1024,256,1,inf,1,512,128,1,RS,False,False,True,False,False,3,8,1,inf,inf,1,26,22,False,inf,1
91,256,512,256,inf,1,256,32,128,RS,False,True,True,True,True,25,8,1,inf,inf,1,2,21,False,inf,1
92,512,128,128,inf,1,32,64,1,RS,True,False,True,False,False,15,8,1,inf,inf,1,19,26,False,inf,1
93,128,1024,2048,inf,8,512,128,64,RS,False,True,False,True,True,25,1,1,inf,inf,1,7,5,False,inf,8
94,1024,2048,256,inf,8,256,32,64,RS,False,False,True,False,True,20,1,1,inf,inf,17,1,28,False,inf,8
95,512,1,1024,inf,1,16,16,256,RS,False,True,True,False,False,25,8,1,inf,inf,1,7,23,False,inf,1
96,128,2048,1,inf,8,32,16,64,RS,False,False,False,True,False,9,8,1,inf,inf,1,22,1,False,inf,1
97,1,128,1,inf,1,256,1,128,RS,False,True,True,False,True,4,32,1,inf,inf,10,1,7,False,inf,1
98,2048,512,512,inf,8,512,128,64,RS,True,True,False,True,True,28,8,1,inf,inf,1,13,6,False,inf,1
99,512,64,128,inf,1,16,16,512,RS,True,False,False,False,False,20,1,1,inf,inf,16,25,1,False,inf,8
100,128,256,512,inf,1,128,64,128,RS,False,False,False,True,True,2,1,1,inf,inf,7,7,1,False,inf,32
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
