id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
96,512,64,1,0.1906281299647746,1,64,1,256,RS,False,True,False,True,True,20,1,35,0.19066718432093968,5.894207464337562e-05,1,25,2,True,0.19064765714285714,1
97,2048,2048,64,inf,32,1,128,32,RS,True,True,False,True,True,21,1,1,inf,inf,5,1,28,False,inf,1
98,256,256,1,0.09179313520453032,1,512,32,64,RS,True,False,True,True,True,2,8,35,0.09181550479546967,3.376089707677437e-05,14,19,1,True,0.09180432,8
99,2048,512,256,0.10084802723039776,8,128,64,32,RS,False,True,True,True,True,5,1,35,0.10087214419817367,3.639809369307433e-05,26,23,1,True,0.10086008571428572,8
100,128,256,1024,0.09381158429624502,1,256,256,64,RS,False,False,False,True,True,9,8,35,0.09385595856089786,6.697104948698011e-05,1,27,21,True,0.09383377142857144,8
101,2048,256,256,0.10952450350233267,8,1,128,128,RS,True,True,True,False,False,21,1,35,0.10954378221195304,2.909604082752021e-05,1,26,2,True,0.10953414285714286,1
102,128,128,256,0.10117764974297137,1,64,32,1,RS,True,False,True,False,True,9,8,35,0.10132852168560004,0.0002277007273253422,1,11,15,True,0.1012530857142857,8
103,2048,512,1,0.1159520502540517,8,64,1,128,RS,True,False,False,True,False,6,1,35,0.11599172117451972,5.9872613070739044e-05,26,1,4,True,0.11597188571428571,8
104,512,512,1,0.22940229214369867,8,128,512,128,RS,False,False,False,False,False,17,8,35,0.2295314221420156,0.0001948870944722503,15,12,1,True,0.22946685714285714,1
105,1,1,1,0.10465466034713351,1,64,128,16,RS,False,True,True,True,True,11,8,35,0.1046823110814379,4.173136636602557e-05,1,16,18,True,0.1046684857142857,8
106,1,2048,512,0.17300994125214375,8,64,16,256,RS,False,False,True,True,False,30,8,35,0.1731370873192848,0.00019189288253436545,20,30,1,True,0.17307351428571427,1
107,1024,128,2048,0.12452002587667595,1,256,64,256,RS,False,False,False,False,False,14,1,35,0.12454928840903833,4.416394318390286e-05,1,2,17,True,0.12453465714285714,8
108,64,512,1024,0.2021967668393124,8,1,128,1,RS,True,True,False,False,False,30,1,35,0.20223631887497331,5.9693188344180935e-05,6,18,1,True,0.20221654285714286,1
109,512,1024,1024,0.09764380314223424,1,1,64,128,RS,True,False,True,True,False,9,1,35,0.0976773054291943,5.0562715472156775e-05,2,22,1,True,0.09766055428571427,8
110,128,1,256,inf,1,1,1,64,RS,True,True,True,False,True,18,32,1,inf,inf,5,27,1,False,inf,1
111,512,256,1024,0.15370813913086895,8,256,32,512,RS,True,True,False,True,True,22,8,35,0.1537424322977025,5.17563364946465e-05,3,1,18,True,0.15372528571428573,1
112,1024,2048,256,0.21466194453702053,1,1,32,64,RS,True,True,False,False,True,7,1,35,0.21469056974869372,4.320207855921828e-05,10,4,1,True,0.21467625714285712,1
113,1,2048,1024,0.1493306008510533,8,128,256,64,RS,True,True,False,True,True,20,8,35,0.14935888486323248,4.2687129446802886e-05,17,1,4,True,0.1493447428571429,1
114,512,256,512,0.22470175710798204,32,1,256,16,RS,True,False,False,False,False,12,1,35,0.22472618574916078,3.686848109102206e-05,18,30,1,True,0.2247139714285714,1
115,1,256,256,0.18443043678419913,1,32,1,1,RS,False,True,True,True,False,27,8,35,0.18445413464437233,3.5765563188687317e-05,5,28,1,True,0.18444228571428573,1
116,512,256,64,0.09625037689775723,8,32,16,512,RS,True,True,True,True,True,28,1,35,0.09627969167367134,4.4242790811334556e-05,4,1,27,True,0.09626503428571428,8
117,64,1,1024,inf,1,128,512,1,RS,False,True,False,True,False,27,32,1,inf,inf,17,1,15,False,inf,1
118,128,128,128,0.1084293385625508,8,32,16,64,RS,True,False,True,False,False,23,8,35,0.10848083286602064,7.771683819337715e-05,21,1,13,True,0.10845508571428572,1
119,128,64,1024,0.23520096021079412,1,64,32,1,RS,False,True,False,False,True,1,32,35,0.23525469693206297,8.110116635211521e-05,22,23,1,True,0.23522782857142854,1
120,1024,128,512,0.3369119401175934,1,16,128,16,RS,True,True,False,False,True,14,32,35,0.33693731702526375,3.829963499586567e-05,1,20,18,True,0.3369246285714286,1
121,1024,1024,512,0.26357428501851127,1,64,32,256,RS,True,False,False,True,True,12,1,35,0.2636777149814889,0.00015609978493624332,1,14,10,True,0.2636260000000001,32
122,512,1,64,0.20048717514911882,1,64,1,64,RS,False,False,False,False,False,19,8,35,0.20091053913659548,0.0006389543754271936,1,4,1,True,0.20069885714285715,1
123,1,64,2048,0.11972029933383879,1,512,1,256,RS,True,False,False,True,False,10,1,35,0.11975678638044693,5.5067409525386306e-05,29,2,1,True,0.11973854285714286,8
124,512,1024,1,0.1828153383341342,1,64,16,64,RS,False,False,False,True,True,11,8,35,0.1828910616658659,0.0001142840571308436,1,8,16,True,0.18285320000000005,1
125,512,128,256,0.11579205977807906,8,1,32,64,RS,False,True,True,False,True,18,1,35,0.11581742593620666,3.828341144460188e-05,10,1,15,True,0.11580474285714286,1
126,1024,1,1024,0.17314346836440378,1,32,1,128,RS,False,True,True,False,True,26,8,35,0.17318738877845338,6.628608374281431e-05,2,1,12,True,0.17316542857142858,1
127,256,1024,64,0.2645713347225969,1,16,16,128,RS,True,False,True,True,True,3,1,35,0.26463540813454595,9.670162820738628e-05,23,28,1,True,0.26460337142857143,32
128,1024,64,2048,0.3113657171118267,1,32,64,256,RS,True,False,False,True,False,6,1,35,0.3114133114596018,7.183090120099527e-05,18,28,1,True,0.31138951428571426,32
129,256,1,128,0.10551144946715169,8,32,32,1,RS,True,False,False,False,True,11,1,35,0.10553712196141976,3.8745743676709626e-05,23,5,1,True,0.10552428571428572,8
130,128,1024,512,0.19892667984863113,8,32,64,64,RS,False,False,False,True,True,17,1,35,0.19902417729422603,0.00014714624129257028,3,1,19,True,0.19897542857142858,1
131,2048,1,1,0.15952038293067028,1,256,64,256,RS,True,False,False,False,False,25,1,35,0.1596046456407582,0.00012717195814634352,26,1,27,True,0.15956251428571425,1
132,2048,2048,512,0.12258290047836568,8,256,512,1,RS,False,False,False,True,True,6,1,35,0.12261767095020576,5.247670036914002e-05,24,28,1,True,0.12260028571428572,8
133,512,1024,512,0.14565440186431,1,512,32,32,RS,False,True,True,True,False,27,1,35,0.14571959813568997,9.839628332121382e-05,3,1,26,True,0.14568699999999998,1
134,2048,256,64,0.21275573888323837,1,64,128,16,RS,False,False,True,True,False,29,8,35,0.21279351825961887,5.7017834660637114e-05,27,28,1,True,0.21277462857142862,1
135,256,1,2048,0.16013723018771595,32,1,64,128,RS,True,True,False,True,False,13,1,35,0.16020071266942695,9.580977752498923e-05,18,1,14,True,0.16016897142857145,1
136,1024,512,512,inf,32,1,128,256,RS,False,False,True,False,True,22,1,1,inf,inf,2,28,1,False,inf,1
137,1024,1,1,0.15662847803943875,1,512,128,64,RS,True,False,False,True,False,13,1,35,0.15669015053198987,9.307808440185278e-05,26,1,24,True,0.1566593142857143,1
138,2048,512,1024,0.22525883855533865,32,64,32,16,RS,True,True,True,True,False,19,1,35,0.2253995614446613,0.0002123834537542222,24,18,1,True,0.22532919999999998,1
139,1,1,1,0.22227763709274792,8,1,64,16,RS,True,False,False,False,False,23,1,35,0.22238013433582357,0.00015469209443805815,25,29,1,True,0.22232888571428575,1
140,512,1024,512,0.11005631824489708,1,32,32,16,RS,False,False,True,True,True,7,1,35,0.11013179604081723,0.00011391348668608062,28,1,12,True,0.11009405714285715,8
141,1024,2048,64,0.22921507309802977,8,32,512,128,RS,False,False,False,True,False,10,1,35,0.22925258404482732,5.661271220912885e-05,1,2,28,True,0.22923382857142854,1
142,128,2048,2048,0.21670827251933172,32,1,1,128,RS,False,False,True,True,False,12,1,35,0.21674189890923973,5.075001558258479e-05,1,10,17,True,0.21672508571428573,1
143,256,256,256,0.1541334648154685,8,1,16,256,RS,True,False,False,False,True,7,8,35,0.1541791637559601,6.897029233292857e-05,1,7,22,True,0.1541563142857143,1
144,128,1024,256,0.24722027370705413,1,16,256,16,RS,True,False,True,True,True,21,1,35,0.2472494405786601,4.401956893223204e-05,14,1,3,True,0.24723485714285712,1
145,1,256,2048,0.10111764909624756,1,256,32,1,RS,False,True,False,True,True,16,1,35,0.10122532233232386,0.0001625038674579018,1,17,20,True,0.1011714857142857,8
146,2048,1024,64,0.17068531577599078,1,32,256,256,RS,False,False,False,False,True,24,1,35,0.1707161127954378,4.647983982549653e-05,3,1,5,True,0.1707007142857143,1
147,1024,256,256,0.24194206060409723,1,16,1,32,RS,False,True,False,False,False,10,1,35,0.24196862511018846,4.009199624944263e-05,8,1,2,True,0.24195534285714285,1
148,2048,2048,128,0.2690809087125122,8,1,256,16,RS,False,True,False,True,True,12,8,35,0.269165605573202,0.00012782719202270073,9,1,22,True,0.2691232571428571,1
149,2048,2048,256,0.10085857387800153,1,256,128,64,RS,True,False,False,True,False,25,1,35,0.10089279755056992,5.165145354258008e-05,1,8,7,True,0.10087568571428572,8
150,64,1024,64,0.10893753455566342,1,16,32,32,RS,True,False,True,False,False,28,8,35,0.1090075511586223,0.00010567128082803232,16,1,3,True,0.10897254285714286,1
151,1,512,128,inf,32,1,16,1,RS,True,False,True,False,False,3,1,1,inf,inf,1,19,9,False,inf,1
152,512,128,2048,0.11654967686380309,8,64,64,64,RS,True,True,False,True,False,8,1,35,0.11657843742191117,4.3406347697175567e-05,25,1,22,True,0.11656405714285713,8
153,512,512,512,0.0901662201695031,8,512,16,512,RS,False,False,True,False,False,15,1,35,0.09019930554478262,4.9933499123273316e-05,23,1,8,True,0.09018276285714286,8
154,1,2048,1024,0.13751116684967069,8,64,1,64,RS,True,True,True,True,True,25,8,35,0.13754643315032927,5.3225020968927915e-05,21,1,9,True,0.13752879999999998,1
155,128,1,1024,0.12471394112611112,1,64,64,32,RS,False,True,False,True,False,16,8,35,0.12474897315960315,5.287145752112604e-05,1,9,16,True,0.12473145714285713,8
156,1024,1,1024,0.12780908049181025,1,512,128,16,RS,True,False,True,True,False,4,8,35,0.12785069093676119,6.279980501724806e-05,15,3,1,True,0.12782988571428572,8
157,1024,512,2048,0.13341302128754812,1,128,16,32,RS,False,True,True,False,False,8,1,35,0.13352240728388048,0.0001650888196315739,1,14,19,True,0.1334677142857143,1
158,1024,256,128,0.16205270224921078,32,1,64,16,RS,True,True,True,True,False,29,1,35,0.16219524060793214,0.00021512341782790425,1,5,9,True,0.16212397142857146,1
159,2048,1024,64,0.23996361507461353,1,1,64,16,RS,False,True,False,False,False,23,32,35,0.23999284206824364,4.4110307000445e-05,7,1,1,True,0.2399782285714286,1
160,2048,256,64,0.10843661018122155,1,64,32,16,RS,True,True,False,False,True,21,1,35,0.10846938981877846,4.947207004245725e-05,1,25,11,True,0.10845300000000001,8
161,128,1,64,0.09391809714513319,1,32,32,128,RS,True,True,False,False,True,29,8,35,0.09395374856915253,5.380626137602595e-05,22,1,7,True,0.09393592285714286,8
162,2048,64,256,0.2625476847428608,1,256,32,64,RS,True,False,True,True,False,15,1,35,0.26279951525713924,0.00038007060998112815,30,6,1,True,0.2626736,32
163,1,64,256,0.15182423205723494,1,128,16,256,RS,True,False,True,True,False,4,1,35,0.1518566822284793,4.897482902013018e-05,29,1,12,True,0.15184045714285713,1
164,128,128,1,0.24391053053064743,1,64,64,1,RS,False,True,False,False,True,15,1,35,0.2439371837550669,4.022589276796106e-05,26,10,1,True,0.24392385714285716,1
165,512,128,1024,0.1271708958554652,8,32,64,32,RS,True,True,True,False,True,16,8,35,0.1272526470016777,0.00012338142618129508,1,6,13,True,0.12721177142857146,1
166,2048,2048,128,0.1449689697157613,1,64,128,256,RS,True,True,True,False,True,7,1,35,0.14501937314138164,7.607045069794272e-05,19,1,19,True,0.14499417142857146,1
167,1024,128,2048,0.20551221080298868,8,16,64,32,RS,True,True,False,False,True,7,1,35,0.20554224633986848,4.5330586151254536e-05,1,18,21,True,0.20552722857142858,1
