id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
30,2048,1024,1,inf,8,32,256,32,RS,True,False,True,False,False,14,1,1,inf,inf,29,1,18,False,inf,8
31,1,2048,128,inf,8,64,16,128,RS,True,True,False,True,True,16,1,1,inf,inf,23,1,2,False,inf,1
32,1,2048,2048,inf,1,64,64,256,RS,True,True,True,False,True,21,32,1,inf,inf,9,29,1,False,inf,1
33,64,1,256,inf,1,32,512,1,RS,False,True,True,True,False,24,1,1,inf,inf,1,7,1,False,inf,32
34,1024,2048,1024,inf,8,128,512,64,RS,False,False,False,True,True,22,1,1,inf,inf,1,3,28,False,inf,1
35,64,1024,512,inf,8,128,16,64,RS,True,True,True,True,True,6,8,1,inf,inf,29,1,10,False,inf,1
36,1,2048,128,inf,8,32,16,32,RS,True,True,True,False,True,4,8,1,inf,inf,1,7,5,False,inf,1
37,1024,1024,2048,inf,32,128,32,16,RS,False,True,False,True,True,3,1,1,inf,inf,4,1,2,False,inf,1
38,128,128,2048,inf,1,256,16,64,RS,False,True,False,False,True,20,1,1,inf,inf,8,1,29,False,inf,8
39,512,1024,2048,inf,32,512,1,128,RS,False,False,False,True,False,16,1,1,inf,inf,23,1,26,False,inf,1
40,128,1024,128,inf,8,128,128,1,RS,True,False,True,False,True,20,1,1,inf,inf,1,28,22,False,inf,8
41,512,1,512,inf,1,16,64,64,RS,False,False,True,False,True,26,1,1,inf,inf,1,26,30,False,inf,32
42,256,256,128,inf,1,32,256,256,RS,False,False,False,True,False,28,8,1,inf,inf,16,1,19,False,inf,1
43,2048,64,512,inf,8,1,32,64,RS,True,False,True,True,True,29,1,1,inf,inf,24,13,1,False,inf,1
44,2048,1,128,inf,1,128,512,1,RS,False,True,True,False,False,6,1,1,inf,inf,21,1,28,False,inf,1
45,128,512,256,inf,1,1,128,128,RS,True,True,True,True,True,5,32,1,inf,inf,1,2,2,False,inf,1
46,64,512,512,inf,1,32,128,1,RS,True,False,True,False,True,13,1,1,inf,inf,5,19,1,False,inf,1
47,1024,64,2048,inf,8,64,1,64,RS,True,True,False,False,True,6,1,1,inf,inf,4,8,1,False,inf,8
48,2048,128,256,inf,1,16,1,256,RS,True,True,False,True,False,1,8,1,inf,inf,29,1,8,False,inf,8
49,256,1024,2048,inf,1,64,256,16,RS,True,True,True,True,True,11,32,1,inf,inf,14,1,15,False,inf,1
50,512,64,256,inf,32,16,32,128,RS,False,False,True,True,True,9,1,1,inf,inf,27,1,19,False,inf,1
51,256,1,1,inf,8,128,512,64,RS,True,False,True,True,False,30,1,1,inf,inf,16,1,11,False,inf,8
52,2048,128,2048,inf,1,512,128,1,RS,False,False,False,True,True,16,1,1,inf,inf,16,1,8,False,inf,1
53,128,128,1024,inf,1,32,32,128,RS,True,False,True,True,False,1,1,1,inf,inf,22,1,23,False,inf,8
54,1024,1024,1024,inf,1,1,128,32,RS,False,False,True,True,False,18,8,1,inf,inf,1,7,9,False,inf,1
55,2048,1024,64,inf,32,1,16,64,RS,True,True,True,False,True,30,1,1,inf,inf,26,4,1,False,inf,1
56,64,2048,1024,inf,1,16,64,64,RS,False,False,True,True,False,24,8,1,inf,inf,1,13,20,False,inf,8
57,512,2048,2048,inf,1,64,512,128,RS,False,False,False,True,False,5,8,1,inf,inf,1,12,21,False,inf,8
58,256,1024,128,inf,1,16,1,256,RS,True,False,False,True,True,29,1,1,inf,inf,13,1,25,False,inf,1
59,2048,1,512,inf,32,128,64,128,RS,False,False,True,True,True,25,1,1,inf,inf,3,1,19,False,inf,1
60,64,1,1,inf,32,64,32,64,RS,True,False,False,False,False,16,1,1,inf,inf,29,1,25,False,inf,1
61,512,128,2048,inf,1,512,128,128,RS,True,True,False,True,False,23,8,1,inf,inf,1,19,7,False,inf,8
62,128,64,2048,inf,8,16,32,32,RS,False,True,True,False,True,6,1,1,inf,inf,12,1,9,False,inf,8
63,128,64,512,inf,8,512,1,64,RS,True,True,True,False,False,3,1,1,inf,inf,1,3,10,False,inf,8
64,1,1,64,inf,32,32,64,512,RS,False,True,True,False,False,22,1,1,inf,inf,1,1,12,False,inf,1
65,2048,2048,1,inf,8,16,128,32,RS,False,False,False,False,True,21,1,1,inf,inf,6,1,26,False,inf,1
66,1024,1024,128,inf,8,1,64,16,RS,False,True,True,True,False,9,1,1,inf,inf,2,28,1,False,inf,8
67,1,2048,1,inf,8,128,128,128,RS,False,False,True,True,True,8,1,1,inf,inf,23,1,15,False,inf,1
68,256,2048,2048,inf,1,512,128,32,RS,False,True,True,True,False,18,1,1,inf,inf,8,1,16,False,inf,8
69,1,256,1024,inf,1,512,128,512,RS,False,True,False,False,False,20,32,1,inf,inf,1,23,7,False,inf,1
70,64,512,256,inf,8,256,128,16,RS,True,True,False,False,False,5,1,1,inf,inf,1,25,15,False,inf,1
71,128,2048,64,inf,8,32,256,16,RS,False,True,False,False,False,9,1,1,inf,inf,1,10,27,False,inf,1
72,512,128,1024,inf,8,256,32,256,RS,True,False,False,False,True,17,1,1,inf,inf,21,1,4,False,inf,1
73,1,64,1024,inf,1,128,64,512,RS,True,False,False,True,True,15,1,1,inf,inf,10,1,13,False,inf,1
74,1,64,256,inf,1,256,32,512,RS,True,True,False,False,False,28,8,1,inf,inf,1,14,22,False,inf,8
75,2048,256,1,inf,1,512,64,16,RS,True,False,False,True,True,22,32,1,inf,inf,14,19,1,False,inf,1
76,1024,128,2048,inf,1,512,16,32,RS,True,False,False,False,True,5,8,1,inf,inf,20,1,22,False,inf,1
77,1024,512,1024,inf,8,64,1,32,RS,False,False,False,True,True,23,1,1,inf,inf,30,1,5,False,inf,1
78,128,1024,128,inf,32,128,256,128,RS,False,True,False,True,False,4,1,1,inf,inf,1,16,10,False,inf,1
79,2048,1,256,inf,1,256,32,64,RS,False,True,False,False,False,26,32,1,inf,inf,12,30,1,False,inf,1
80,1,512,1,inf,32,128,512,1,RS,False,True,True,True,True,10,1,1,inf,inf,16,27,1,False,inf,1
81,128,1,64,inf,8,32,256,64,RS,True,True,False,False,True,8,1,1,inf,inf,29,1,21,False,inf,1
82,1024,1024,2048,inf,32,128,512,16,RS,False,True,True,False,False,12,1,1,inf,inf,1,15,26,False,inf,1
83,1,1024,128,inf,32,16,256,16,RS,True,False,False,True,True,4,1,1,inf,inf,14,1,17,False,inf,1
84,64,1024,256,inf,8,32,32,32,RS,False,False,False,True,True,24,1,1,inf,inf,1,7,11,False,inf,1
85,2048,1024,1,inf,8,1,256,32,RS,False,False,False,False,True,7,1,1,inf,inf,13,6,1,False,inf,8
86,64,1,128,inf,1,16,16,1,RS,True,True,True,True,True,2,1,1,inf,inf,13,1,14,False,inf,1
87,256,256,1,inf,8,32,128,1,RS,False,False,False,False,True,6,1,1,inf,inf,1,21,22,False,inf,1
88,256,1024,2048,inf,1,32,512,64,RS,False,True,True,False,False,12,8,1,inf,inf,22,8,1,False,inf,8
89,2048,1,1024,inf,1,256,64,32,RS,True,True,False,True,False,11,1,1,inf,inf,1,11,17,False,inf,32
90,1,2048,1,inf,8,32,256,32,RS,False,False,False,True,True,24,8,1,inf,inf,2,18,1,False,inf,1
91,2048,128,1,inf,8,256,32,1,RS,False,True,True,True,False,24,1,1,inf,inf,1,21,12,False,inf,8
92,256,256,512,inf,1,64,32,1,RS,True,False,False,False,True,22,32,1,inf,inf,1,6,1,False,inf,1
93,1024,64,512,inf,1,128,16,512,RS,True,True,False,True,True,25,8,1,inf,inf,1,19,5,False,inf,8
94,256,1024,128,inf,1,32,32,64,RS,False,True,True,True,True,10,32,1,inf,inf,3,1,25,False,inf,1
95,1,1024,1,inf,1,128,512,512,RS,True,True,False,True,False,23,1,1,inf,inf,18,1,12,False,inf,1
96,1,64,1,inf,1,512,1,256,RS,False,False,True,False,True,1,1,1,inf,inf,1,6,2,False,inf,1
97,1,512,1,inf,8,1,256,128,RS,True,False,True,False,False,22,1,1,inf,inf,19,1,3,False,inf,1
98,128,1024,1024,inf,1,256,32,128,RS,True,False,False,False,False,20,1,1,inf,inf,21,30,1,False,inf,1
99,2048,1024,1,inf,1,32,256,128,RS,False,False,False,False,True,21,1,1,inf,inf,1,22,12,False,inf,1
100,512,64,64,inf,8,32,32,128,RS,False,True,False,False,True,27,1,1,inf,inf,15,11,1,False,inf,1
101,1,1,1,inf,1,1,1,1,RS,False,False,False,False,False,1,1,1,inf,inf,1,1,1,False,inf,1
