id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
51,64,128,512,inf,16,False,128,4,RS,True,False,True,False,True,22,2,8,1,2,1,8,18,inf,False,inf,inf
52,128,256,128,0.2629047413832122,4,False,256,8,RS,False,False,False,False,True,12,8,128,35,1,18,1,26,0.00024079159589375206,True,0.26298451428571423,0.2630642871882163
53,64,64,1,0.12862819522801508,2,False,4,64,RS,False,False,False,True,True,13,2,256,35,8,25,1,18,0.0002862509873434539,True,0.12872302857142856,0.12881786191484204
54,2048,1,1024,0.13515379732147484,4,False,32,4,RS,False,False,False,False,True,26,1,256,35,8,1,2,9,5.0545788496113486e-05,True,0.13517054285714283,0.13518728839281083
55,256,32,256,inf,1,False,32,2,RS,False,False,False,True,True,24,32,256,1,2,3,5,1,inf,False,inf,inf
56,1,2048,64,0.12141234903281102,1,False,8,2048,RS,False,True,True,True,True,14,4,32,35,4,16,19,1,3.853145018113494e-05,True,0.12142511428571429,0.12143787953861755
57,8,64,8,inf,16,False,16,1,RS,False,True,False,False,True,12,1,8,1,4,1,20,23,inf,False,inf,inf
58,2048,512,256,0.1129904000502016,2,False,128,8,RS,True,True,True,False,True,12,8,8,35,8,1,21,6,3.9757325085563014e-05,True,0.11300357142857144,0.11301674280694128
59,1024,256,1,0.1221522738859523,1,False,16,128,RS,False,True,False,True,True,28,8,512,35,4,26,12,1,4.2380434453764506e-05,True,0.1221663142857143,0.12218035468547629
60,2048,2048,128,0.1902097682670361,32,False,2,64,RS,True,False,False,False,False,11,1,4,35,2,23,1,5,2.5882087415423577e-05,True,0.19021834285714284,0.1902269174472496
61,1,32,2,0.19115587776866455,8,False,8,1,RS,False,True,False,False,False,4,1,1,35,4,27,11,1,2.8914991521593262e-05,True,0.19116545714285715,0.19117503651704976
62,1,2048,2048,0.10649870148567961,1,False,1024,16,RS,True,False,True,False,False,26,4,32,35,16,1,11,12,0.00022142137499826572,True,0.10657205714285713,0.10664541280003464
63,64,512,128,0.25316017238663024,8,False,1,4,RS,True,True,False,False,False,1,8,8,35,2,1,19,16,0.0001699797250814792,True,0.25321648571428573,0.2532727990419412
64,128,2048,512,inf,4,False,64,2,RS,False,True,True,True,True,18,2,128,1,2,1,21,17,inf,False,inf,inf
65,2048,16,512,0.34732417390154086,16,False,4,16,RS,False,True,True,True,True,21,1,32,35,1,1,28,6,5.527353871096306e-05,True,0.34734248571428566,0.3473607975270305
66,2048,2048,2048,0.15715184624199272,8,False,1,1024,RS,False,True,False,True,False,21,8,32,35,2,2,1,12,5.453773080751302e-05,True,0.15716991428571428,0.15718798232943584
67,2,2048,128,inf,32,False,2048,2,RS,False,True,True,False,True,17,1,2,1,1,3,8,1,inf,False,inf,inf
68,32,1024,1,0.19140940899037076,4,False,8,32,RS,True,False,True,False,True,8,1,4,35,1,11,1,13,3.4124621549819846e-05,True,0.19142071428571428,0.1914320195810578
69,16,2,64,0.51934192206272,1,False,2,2,RS,False,True,True,True,True,17,1,64,35,1,4,14,1,0.00012218117694636304,True,0.5193824,0.51942287793728
70,8,512,256,inf,64,False,128,4,RS,False,True,False,False,True,25,1,32,1,1,23,1,12,inf,False,inf,inf
71,128,256,16,0.3093737970302824,1,False,4,16,RS,True,False,True,False,True,26,4,2,35,1,10,1,11,5.589365996684518e-05,True,0.3093923142857143,0.3094108315411462
72,4,32,1,0.1790342284782189,4,False,1,2,RS,False,False,False,True,False,25,2,4,35,4,1,27,10,6.157693710857316e-05,True,0.17905462857142856,0.17907502866463823
73,2048,256,1024,0.14743040686371958,2,False,32,32,RS,True,False,False,True,True,26,4,1,35,2,25,5,1,0.0001451242564009161,True,0.1474784857142857,0.14752656456485183
74,2048,1024,8,0.12249690365822964,4,False,128,64,RS,True,False,False,True,False,6,8,1,35,4,10,12,1,3.021671385042384e-05,True,0.12250691428571428,0.12251692491319892
75,16,2,256,0.2887039442911767,8,False,1,2,RS,True,False,True,True,False,16,1,1,35,8,6,29,1,0.00026794898996728437,True,0.2887927142857143,0.2888814842802519
76,128,2048,1024,inf,32,False,4,4,RS,True,True,True,False,True,25,2,1024,1,2,1,13,10,inf,False,inf,inf
77,2048,1,256,inf,1,False,4,1024,RS,True,True,False,True,True,13,8,128,1,8,1,23,17,inf,False,inf,inf
78,8,128,256,inf,4,False,8,2,RS,True,True,True,False,True,23,1,8,1,8,10,18,1,inf,False,inf,inf
79,1,16,64,0.14726660723805732,2,False,1,2048,RS,False,True,True,False,True,27,16,2,35,2,6,8,1,0.0002580136620334619,True,0.1473520857142857,0.1474375641905141
80,1024,2048,256,0.18108180514949995,1,False,1024,2,RS,False,False,False,True,True,21,8,2,35,2,1,25,7,3.922448215082149e-05,True,0.18109480000000003,0.1811077948505001
81,1024,256,1,0.2380479491079486,1,False,16,128,RS,False,True,False,True,False,7,8,2,35,8,18,1,17,4.206713778750033e-05,True,0.23806188571428574,0.23807582232062288
82,128,32,32,inf,2,False,2,4,RS,False,False,True,True,True,4,32,16,1,2,1,10,20,inf,False,inf,inf
83,128,1,2,0.4175859055543659,1,False,128,2,RS,True,True,False,False,True,28,2,1,35,1,5,1,11,0.0002898850947587061,True,0.41768194285714283,0.41777798015991974
84,512,32,1,0.1931559093963746,1,False,1,8,RS,False,False,True,True,True,10,16,64,35,2,1,25,21,0.00011626872462760997,True,0.19319442857142857,0.19323294774648256
85,1024,256,256,0.23613925892602858,2,False,1,4,RS,False,False,False,True,False,20,1,8,35,2,29,1,8,3.440510166251855e-05,True,0.23615065714285716,0.23616205535968574
86,1024,16,64,inf,16,False,16,4,RS,True,False,True,False,True,30,4,64,1,1,1,20,23,inf,False,inf,inf
87,256,1,16,0.17272678392360558,4,False,8,4,RS,True,True,False,True,False,29,8,1,35,4,1,9,7,5.8951685510167205e-05,True,0.17274631428571427,0.17276584464782296
88,2048,32,16,0.24071483331396173,2,False,16,32,RS,False,False,False,False,False,20,1,2,35,16,9,12,1,0.00022102345613817927,True,0.24078805714285717,0.2408612809717526
89,256,4,1,0.14382197823386506,2,False,2,8,RS,True,True,True,False,False,21,4,8,35,4,9,1,16,0.00018108726952404265,True,0.1438819714285714,0.14394196462327774
90,512,512,64,0.09896360736765333,4,False,16,256,RS,True,False,True,False,False,4,1,32,35,1,1,4,13,2.8799775509329954e-05,True,0.09897314857142857,0.0989826897752038
91,1024,2,256,0.4180026306044452,4,False,2,4,RS,False,True,False,True,False,26,2,16,35,1,25,1,19,5.173895228619295e-05,True,0.41801977142857144,0.4180369122526977
92,256,1024,32,inf,8,False,4,4,RS,True,False,True,True,True,13,4,1,1,8,3,1,2,inf,False,inf,inf
93,64,1024,16,0.17458253005572494,16,False,8,1,RS,False,True,False,True,False,11,1,1,35,2,12,5,1,0.0001576886780453002,True,0.17463477142857142,0.1746870128014179
94,1024,1,512,0.28506001325316654,4,False,128,16,RS,False,False,False,False,False,22,4,8,35,1,11,1,1,3.040335642051413e-05,True,0.2850700857142857,0.2850801581754049
95,2048,1024,1,0.15575295782484838,1,False,512,8,RS,True,True,True,False,False,24,16,16,35,2,16,1,21,4.600794962363939e-05,True,0.1557682,0.1557834421751516
96,1,64,2,0.37411795992327374,2,False,2,2,RS,True,False,True,False,False,25,4,1,35,1,1,16,22,4.186200849340818e-05,True,0.37413182857142857,0.3741456972195834
97,256,1,32,0.14690335962685203,4,False,2,32,RS,True,False,True,False,True,12,2,8,35,4,7,5,1,2.5649442051456395e-05,True,0.14691185714285715,0.14692035465886227
98,1,128,2048,0.48700385745547453,1,False,2,8,RS,False,False,True,False,True,30,64,4,35,1,1,19,24,0.0004211178379852706,True,0.48714337142857145,0.48728288540166836
99,8,1024,512,0.17431828144960806,1,False,256,2,RS,True,False,False,True,True,19,2,16,35,1,1,30,13,8.763455659843156e-05,True,0.1743473142857143,0.1743763471218205
100,1024,1,1,0.09036911260201125,4,False,256,512,RS,True,True,True,False,True,12,2,256,35,16,1,20,1,0.00015577504806611265,True,0.09042072,0.09047232739798874
101,256,512,32,0.09797238874413985,8,False,16,16,RS,False,True,True,False,False,28,4,16,35,1,1,23,4,3.2952476107762236e-05,True,0.09798330571428572,0.09799422268443159
102,2048,64,256,0.13124632188988278,1,False,1,16,RS,False,False,True,False,False,26,1,1,35,2,18,8,1,0.00019289998677542305,True,0.13131022857142857,0.13137413525297437
103,256,2048,2048,0.20220422489122017,8,False,16,256,RS,False,False,True,True,True,7,8,8,35,1,1,24,21,3.286924000909515e-05,True,0.20221511428571431,0.20222600368020846
104,2,512,2048,0.5228143526223898,8,False,64,1,RS,True,True,False,True,False,6,8,2,35,4,6,1,22,0.00020936565026336964,True,0.5228837142857143,0.5229530759490388
105,1,2048,2048,0.11307112952739487,8,False,16,256,RS,True,True,False,False,False,12,1,1,35,8,21,18,1,0.0002014148728877983,True,0.11313785714285714,0.1132045847583194
106,1024,256,16,0.13519631708377408,8,False,4,32,RS,False,True,False,False,True,15,2,8,35,8,1,11,4,0.0001020156210527375,True,0.1352301142857143,0.13526391148765451
107,32,1,1,0.23915060784330694,32,False,2,16,RS,False,False,False,False,False,21,2,64,35,2,1,4,21,4.0337494584911603e-05,True,0.23916397142857143,0.23917733501383592
108,1024,1,4,0.2587066261795549,1,False,4,1024,RS,False,True,False,False,True,18,32,4,35,2,1,7,27,2.59660060345776e-05,True,0.2587152285714286,0.25872383096330226
109,16,1,1024,0.14719860205953217,1,False,128,2,RS,True,False,True,False,False,28,2,1,35,1,1,28,24,0.0002864028502879513,True,0.14729348571428572,0.14738836936903926
110,512,64,2,0.6626082011206563,8,False,64,2,RS,False,True,True,True,False,2,2,1,35,8,10,19,1,6.493670387541397e-05,True,0.6626297142857144,0.6626512274507724
111,32,2048,64,0.2617726342586679,8,False,4,32,RS,False,False,True,True,False,18,1,4,35,8,29,28,1,0.0001787621153308261,True,0.2618318571428571,0.2618910800270463
112,1024,1024,2048,0.09949503727340037,2,False,32,64,RS,False,True,True,False,False,8,4,512,35,1,1,10,19,7.625461859548485e-05,True,0.09952029999999999,0.09954556272659962
113,64,32,16,0.3156802317592859,16,False,16,2,RS,True,True,True,True,False,25,1,8,35,4,18,4,1,0.00025733595289632817,True,0.31576548571428575,0.3158507396692856
114,2048,1024,512,0.12072715837490379,1,False,1,8,RS,True,True,True,True,True,20,2,512,35,8,13,30,1,0.0001278497715353161,True,0.12076951428571431,0.12081187019652483
115,2048,512,128,0.13632848559176744,2,False,8,128,RS,True,True,False,True,False,4,4,16,35,4,10,7,1,0.0003695465461831818,True,0.1364509142857143,0.13657334297966114
116,2048,2048,512,0.22422550092324348,2,False,16,128,RS,False,True,True,True,True,1,16,2,35,4,16,16,1,4.479983600553121e-05,True,0.22424034285714284,0.2242551847910422
117,1,2,4,inf,2,False,1,4,RS,False,True,True,True,True,15,16,4,1,4,1,2,8,inf,False,inf,inf
118,1024,4,128,0.1812956782634552,16,False,2,128,RS,False,False,False,False,False,9,2,32,35,4,28,1,7,5.219878800688586e-05,True,0.18131297142857145,0.1813302645936877
119,2048,4,1,0.09788337086304218,8,False,2,1024,RS,True,True,True,True,False,13,2,64,35,8,10,11,1,2.740935576903317e-05,True,0.09789245142857143,0.09790153199410069
120,32,512,128,0.12001786303916107,8,False,512,1,RS,True,False,True,False,True,26,4,1,35,2,19,1,5,2.387118491796675e-05,True,0.12002577142857143,0.1200336798179818
121,1,4,1,0.1597337326018533,1,False,2,32,RS,False,False,True,False,False,8,4,8,35,1,18,1,3,7.325025597224552e-05,True,0.15975799999999998,0.15978226739814666
122,512,512,2048,0.09605826534942233,4,False,1,512,RS,False,False,True,True,False,23,16,8,35,4,26,7,1,2.9495801984246365e-05,True,0.09606803714285712,0.09607780893629192
123,256,64,256,0.21543831621707626,1,False,64,8,RS,False,True,False,False,False,29,64,4,35,1,1,9,1,6.001847334660605e-05,True,0.21545819999999996,0.21547808378292366
124,64,512,2048,inf,32,False,128,4,RS,True,False,False,True,True,22,1,128,1,1,1,11,14,inf,False,inf,inf
125,1,128,1024,0.17060073350744245,2,False,64,32,RS,False,True,False,True,True,3,1,128,35,2,1,1,2,5.116961789888914e-05,True,0.17061768571428573,0.170634637921129
126,4,256,128,0.19730515867430407,4,False,16,1,RS,False,True,False,True,True,28,4,1,35,2,19,1,23,3.427649876149587e-05,True,0.19731651428571428,0.1973278698971245
127,64,1024,64,0.14134435538857476,2,False,256,64,RS,True,True,False,False,True,10,2,4,35,2,1,11,30,0.00015010917387565644,True,0.1413940857142857,0.14144381603999662
128,512,32,512,0.15855878860628014,1,False,8,4,RS,True,True,False,False,True,15,8,16,35,4,1,6,17,0.0001756227264360053,True,0.15861697142857145,0.15867515425086276
129,512,256,16,0.2355472167848907,1,False,4,16,RS,True,False,True,False,True,13,32,2,35,2,11,8,1,4.522628818350016e-05,True,0.23556220000000003,0.23557718321510934
130,256,256,4,0.20784345931511775,1,False,64,1,RS,True,True,False,False,True,9,16,2,35,4,3,17,1,9.399702122939797e-05,True,0.2078746,0.20790574068488224
131,1,1024,1,0.23262189136907604,8,False,64,8,RS,False,True,True,True,False,1,8,1,35,1,13,29,1,0.00024835935781090344,True,0.23270417142857142,0.2327864514880668
132,16,512,1,0.1508187245339762,16,False,128,8,RS,True,True,True,True,False,26,4,128,35,1,1,22,4,3.058491024498546e-05,True,0.15082885714285715,0.1508389897517381
133,256,1024,256,0.11941959354475407,1,False,256,256,RS,True,True,False,False,False,22,2,64,35,8,10,6,1,4.124307239292561e-05,True,0.11943325714285713,0.1194469207409602
134,2048,2048,32,0.20589694087411486,2,False,1,1024,RS,True,True,True,False,True,30,4,2,35,4,1,29,24,0.00022759813492295743,True,0.20597234285714286,0.20604774484017085
135,4,256,256,0.21285947573502648,2,False,8,1,RS,True,False,False,False,False,19,2,128,35,2,29,1,16,0.0002685871332794367,True,0.21294845714285712,0.21303743855068777
136,128,128,64,0.23479899436458607,8,False,128,8,RS,False,True,True,True,False,15,1,2,35,4,7,1,5,9.824643733479374e-05,True,0.23483154285714286,0.23486409134969966
137,64,512,256,0.25890704692475663,8,False,64,16,RS,False,True,False,False,False,15,4,2,35,8,1,19,13,0.00018484705205402068,True,0.2589682857142857,0.2590295245038148
138,16,16,8,inf,1,False,2,4,RS,True,False,False,True,False,8,4,2,1,4,1,19,22,inf,False,inf,inf
139,128,4,128,0.1379605168733747,4,False,1,32,RS,False,False,False,False,True,27,1,16,35,16,20,14,1,8.33017823265237e-05,True,0.13798811428571428,0.13801571169805385
140,1024,32,1024,inf,1,False,8,1024,RS,False,False,False,True,True,4,16,8,1,4,1,20,1,inf,False,inf,inf
141,8,8,2,0.2425993913247366,2,False,4,2,RS,False,False,True,False,False,18,2,1,35,2,1,9,9,0.0023633968784141945,True,0.2433823714285714,0.24416535153240618
142,512,16,1,0.13234421856499967,2,False,4,32,RS,True,True,False,True,True,9,4,64,35,16,1,18,21,0.00012197613015065917,True,0.13238462857142855,0.13242503857785742
143,1,2048,256,inf,32,False,2,2,RS,False,True,False,False,True,22,2,16,1,2,10,22,1,inf,False,inf,inf
144,256,256,2048,0.1357639484722366,4,False,2,256,RS,True,False,True,False,True,30,2,64,35,1,18,1,16,2.2319681074452218e-05,True,0.13577134285714287,0.13577873724204914
145,256,8,2048,0.2743621911040183,1,False,2,128,RS,False,True,False,True,True,22,1,1,35,32,8,1,18,0.0003540495019003959,True,0.27447948571428565,0.274596780324553
146,16,1024,1,0.13796970869346983,2,False,256,16,RS,False,False,False,False,True,4,1,64,35,4,12,24,1,5.71089613754958e-05,True,0.13798862857142857,0.1380075484493873
147,32,1,1024,0.18981322999416678,2,False,2048,2,RS,False,False,True,True,True,28,4,256,35,2,30,13,1,5.475925790704873e-05,True,0.18983137142857145,0.18984951286297613
148,128,32,1,0.1604292825205255,1,False,8,32,RS,False,False,False,True,False,14,2,64,35,4,5,1,10,0.0001686986299739923,True,0.16048517142857147,0.16054106033661744
149,32,1,512,0.1616381736115348,2,False,512,2,RS,True,True,False,False,False,25,4,16,35,16,1,8,12,0.00018368847630303658,True,0.1616990285714286,0.1617598835313224
150,256,256,2048,0.09604009485569372,1,False,1,32,RS,False,False,False,True,True,2,1,1,35,8,1,19,4,4.1929049887754136e-05,True,0.09605398571428571,0.0960678765728777
151,1,1,1,0.17708637154879062,1,True,1,1,RS,False,False,False,False,False,1,1,1,35,1,1,1,1,0.0004668265805698399,True,0.1772410285714286,0.17739568559406657
