id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
68,32,32,False,2,2,32,1,1024,1,1.5961300392866211,16,32,DLMT,True,True,7,False,2048,True,1,23,128,16,10,1024,16,16,1.598066,6,True,0.0031235499035552547,True,1.6000019607133789
69,4,1,False,2,256,256,1,2048,2,0.6793442012262148,1024,1,DLMT,False,False,23,True,1024,False,16,1,256,4,10,1024,8,1,0.679393,1,False,7.87337284777016e-05,True,0.6794417987737853
70,8,512,False,16,2,1024,4,1024,3,0.9764353788803375,16,64,DLMT,False,True,22,True,1024,True,30,1,32,4,10,128,1,8,0.9779967999999999,1,False,0.0025192540086303268,True,0.9795582211196623
71,1,1,False,1,2,1024,128,1024,1,1.515061366438817,8,32,DLMT,False,False,5,False,32,False,25,1,1,16,10,2048,32,32,1.5152649999999999,18,False,0.0003285498440114903,True,1.5154686335611827
72,16,32,False,4,2048,8,8,16,1,0.867951203000948,4,8,DLMT,True,False,18,False,1,True,25,1,2048,2,10,16,1,32,0.8811185,1,False,0.021244599121894473,True,0.8942857969990521
73,16,2048,False,16,128,1,2048,128,5,1.0049147943473575,1,512,DLMT,True,False,5,False,16,False,1,23,2048,8,10,1,8,8,1.006447,1,True,0.002472116704364936,True,1.0079792056526427
74,2,2048,False,1,8,16,16,512,1,inf,16,1,DLMT,False,False,26,True,2048,False,21,1,512,2,1,1024,32,32,inf,4,True,inf,False,inf
75,1,2,False,16,1,1,512,128,3,1.1700418253157514,1,1,DLMT,False,False,30,True,512,False,11,1,8,16,10,512,1,8,1.1728599999999998,1,True,0.004546946227964403,True,1.1756781746842482
76,16,128,False,16,128,1,8,16,11,0.25128338897941893,16,16,DLMT,False,False,1,True,256,True,7,1,1,16,10,1,4,2,0.2667002,4,True,0.024874047414122216,True,0.28211701102058107
77,2,128,False,8,2,1,4,4,2,0.7874782212324353,32,64,DLMT,True,True,30,False,512,True,1,1,16,8,10,64,4,32,0.7965766999999999,1,True,0.014679818800312217,True,0.8056751787675646
78,1,32,False,32,128,64,8,1024,1,0.7736471704925086,64,4,DLMT,True,True,17,False,64,True,21,1,256,4,10,128,2,2,0.7767184,7,False,0.0049552341458300436,True,0.7797896295074914
79,2,1024,False,4,64,16,8,2048,2,0.7571559983593242,8,128,DLMT,False,False,3,True,1,False,1,30,64,32,10,64,16,8,0.7580625999999999,1,False,0.0014627442838719311,True,0.7589692016406756
80,1,1,True,1,1,1,1,1,1,1.4177702029841897,1,1,DLMT,False,False,1,False,1,False,1,1,1,1,10,1,1,1,1.417801,1,False,4.9689032995221814e-05,True,1.4178317970158105
81,4,64,False,16,16,2048,1,2048,6,0.7016065809130806,2,2,DLMT,True,True,1,True,256,False,29,1,2048,32,10,4,16,32,0.7042713,2,True,0.004299355348188836,True,0.7069360190869195
82,16,2,False,32,1024,2048,4,1,6,0.6017288979071682,1,1,DLMT,True,False,1,True,8,True,1,30,2048,16,10,2048,16,4,0.6160051,8,True,0.023033747204699452,True,0.6302813020928317
83,32,1,False,1,64,2048,1,1,15,1.2748463711064009,16,4,DLMT,True,True,1,True,2048,True,10,1,2048,1,10,32,1,2,1.277162,8,False,0.003736120447737212,True,1.279477628893599
84,4,1,False,4,256,2048,2,2048,1,0.8629016801868471,1,2048,DLMT,True,False,18,True,64,False,1,1,2048,16,10,4,2,1,0.8629342,2,False,5.246865731082344e-05,True,0.8629667198131529
85,4,4,False,1,1024,2048,4,2048,1,0.4312021900199865,8,4,DLMT,False,True,29,True,64,False,1,8,2048,1,10,64,4,8,0.43972350000000004,4,True,0.013748593544432091,True,0.4482448099800136
86,8,1,False,32,1024,2048,8,1,6,0.4241935080305781,64,2048,DLMT,True,True,1,True,1,False,1,1,2048,1,10,128,2,4,0.43057170000000006,17,True,0.010290808472126949,True,0.436949891969422
87,16,2,False,1,128,2048,1,2048,4,0.7259234357356752,512,2,DLMT,False,False,16,True,1024,True,7,1,2048,1,10,64,2,2,0.7374452,1,True,0.018589636353624567,True,0.7489669642643249
88,16,2048,False,1,8,2048,128,1,1,inf,1,64,DLMT,True,False,1,True,2,False,25,1,2048,8,1,256,32,32,inf,6,False,inf,False,inf
89,4,1,False,1,2048,2048,512,1,3,0.6053425201345012,16,64,DLMT,True,False,1,True,1,True,17,1,2048,32,10,1,16,1,0.6137527,28,False,0.013569292148450486,True,0.6221628798654989
90,8,256,False,16,1,2048,4,1,1,0.559339876232574,8,256,DLMT,True,False,6,True,16,True,1,24,2048,2,10,128,2,4,0.5808091999999999,4,False,0.034639393103228576,True,0.6022785237674259
91,2,2,False,2,32,2048,256,2048,5,0.6252239247473437,2,1,DLMT,False,True,9,True,1,True,30,1,2048,8,10,256,1,32,0.6367133,1,False,0.018537378736218343,True,0.6482026752526564
92,32,64,False,1,512,2048,2048,1,1,0.5386841070220199,1,2,DLMT,False,False,11,True,4,True,18,1,2048,8,10,2048,2,8,0.5463603000000001,9,True,0.01238505082791346,True,0.5540364929779804
93,1,1,False,4,2048,2048,512,1,30,0.9450925178300693,32,32,DLMT,True,False,1,True,32,False,1,21,2048,32,10,1,8,1,0.9451693999999999,2,False,0.00012404450814122413,True,0.9452462821699306
94,32,256,False,8,128,2048,32,1,9,0.4703500529411848,2,8,DLMT,True,False,2,True,1,True,1,1,2048,2,10,1024,4,2,0.488142,1,False,0.028706178867971964,True,0.5059339470588152
95,2,128,False,16,16,2048,16,1,1,1.3643678310260716,256,128,DLMT,True,True,4,True,512,False,29,1,2048,2,10,1,4,8,1.3643990000000001,7,False,5.02891638427313e-05,True,1.3644301689739287
96,16,128,False,32,512,2048,2,2048,1,1.0726386509102341,32,8,DLMT,True,True,19,True,1,False,28,1,2048,4,10,2048,32,16,1.072707,1,False,0.00011027692415007915,True,1.072775349089766
97,2,4,False,16,128,2048,4,1,2,0.556139749685326,2,1,DLMT,True,False,30,True,256,True,18,1,2048,4,10,512,1,1,0.5588044999999999,1,True,0.004299405732191369,True,0.5614692503146739
98,1,512,False,2,2048,2048,32,1,1,0.7975711930063641,1,16,DLMT,True,False,4,True,1024,True,8,1,2048,1,10,2048,1,8,0.8001889999999999,27,False,0.004223665659116507,True,0.8028068069936357
99,8,2,False,16,2048,2048,1,1,20,0.19993192312355249,32,1,DLMT,False,True,1,True,32,True,1,2,2048,8,10,128,16,8,0.2192232,1,True,0.031125252496325227,True,0.23851447687644753
100,2,512,False,32,64,2048,2048,1,1,1.3767501067249925,256,4,DLMT,False,True,3,True,1024,True,1,25,2048,2,10,1,1,32,1.380663,29,True,0.006313205287332294,True,1.3845758932750074
101,32,1024,False,16,1024,2048,128,1,1,1.0267107461475098,512,4,DLMT,True,False,8,True,2048,False,1,6,2048,2,10,1024,2,2,1.028336,1,True,0.0026222440771217397,True,1.02996125385249
102,8,1024,False,1,8,2048,4,2048,1,inf,4,1,DLMT,True,False,3,True,8,False,1,24,2048,32,1,128,32,4,inf,1,False,inf,False,inf
103,4,2048,False,4,128,2048,1,2048,1,0.665585453094939,4,32,DLMT,False,True,17,True,1,False,1,3,2048,32,10,512,16,4,0.6695331,7,True,0.006369278066625761,True,0.673480746905061
104,8,16,False,2,1024,2048,16,1,9,0.6781301563683815,2048,4,DLMT,False,True,8,True,2048,False,1,17,2048,2,10,32,1,1,0.6856068000000001,1,True,0.012063090605644979,True,0.6930834436316187
105,1,256,False,16,1024,2048,4,1,30,0.7977936449700489,2048,32,DLMT,False,False,3,True,1,True,7,1,2048,1,10,1024,2,16,0.7999078000000001,1,True,0.003411055138809694,True,0.8020219550299512
106,16,1024,False,32,64,2048,512,2048,2,1.2363658371177313,2048,32,DLMT,False,True,1,True,1,False,1,30,2048,16,10,1,1,2,1.2364380000000001,13,False,0.00011643023662264816,True,1.236510162882269
107,16,16,False,32,256,2048,1,1,4,0.5115137657192917,8,16,DLMT,True,False,1,True,128,True,1,20,2048,8,10,64,2,2,0.5189655999999999,29,False,0.01202306229044829,True,0.5264174342807081
108,8,2048,False,8,64,2048,32,1,1,0.7092634942686343,256,256,DLMT,True,True,1,True,256,True,1,12,2048,1,10,2048,2,8,0.7115193,30,True,0.003639599567260126,True,0.7137751057313656
109,1,2048,False,32,1024,2048,128,2048,6,0.9637194308021829,2,1,DLMT,True,True,17,True,1024,True,1,3,2048,2,10,1024,8,1,0.9678429,1,False,0.006652956191799241,True,0.971966369197817
110,32,512,False,32,2048,2048,1,2048,3,1.0050308930586698,1024,512,DLMT,True,True,1,True,1024,True,8,1,2048,8,10,256,32,32,1.0077919999999998,11,False,0.004454871041904601,True,1.0105531069413298
111,2,128,False,8,1,2048,512,1,18,inf,2,1,DLMT,True,True,1,True,8,False,1,10,2048,8,1,1,32,2,inf,5,False,inf,False,inf
112,2,1,False,8,1,2048,1,1,1,0.3443690112290637,2,4,DLMT,True,True,29,True,128,True,1,20,2048,4,10,256,32,2,0.3465166,2,True,0.003464998360749966,True,0.3486641887709363
113,2,2048,False,32,1,2048,32,1,1,0.7153853851574584,256,2,DLMT,True,False,4,True,256,True,6,1,2048,1,10,64,16,1,0.7201091,7,False,0.007621414494042435,True,0.7248328148425415
114,16,1024,False,16,1,2048,64,1,6,0.5789778460432684,4,4,DLMT,False,True,1,True,512,True,29,1,2048,32,10,1,8,8,0.5898104,19,True,0.01747763920671211,True,0.6006429539567315
115,2,64,False,16,32,2048,32,2048,1,0.7854478429634563,8,32,DLMT,True,False,18,True,2048,False,19,1,2048,16,10,512,2,4,0.7916272,1,True,0.009970000910732142,True,0.7978065570365437
116,1,2048,False,2,256,2048,128,1,1,0.6154773548991641,256,32,DLMT,False,False,2,True,1,True,1,6,2048,4,10,512,16,16,0.6179803,23,True,0.004038343275403926,True,0.620483245100836
117,2,128,False,4,1,2048,2,2048,1,0.9424748206376562,1,128,DLMT,False,True,29,True,2048,True,27,1,2048,2,10,16,32,32,0.9443279,1,False,0.00298982609694946,True,0.9461809793623438
118,1,2048,False,32,4,2048,8,1,30,1.8892137985262119,4,4,DLMT,True,True,1,True,512,False,1,10,2048,16,10,64,1,4,1.890094,3,False,0.0014201492879271323,True,1.890974201473788
119,32,2048,False,2,8,2048,512,2048,1,0.5649160295568573,64,32,DLMT,False,False,5,True,1,True,1,21,2048,1,10,2048,8,1,0.5720352,17,False,0.011486330273851613,True,0.5791543704431427
120,32,32,False,1,1,2048,8,2048,1,inf,512,1,DLMT,False,False,17,True,1,False,1,1,2048,32,1,1024,2,8,inf,4,False,inf,False,inf
121,1,1,False,8,16,2048,2048,1,1,0.9915980632529385,32,64,DLMT,False,False,2,True,1024,True,1,11,2048,2,10,2048,8,1,0.9945803,5,True,0.004811649967526753,True,0.9975625367470614
122,2,1024,False,16,8,2048,16,2048,6,0.560031659266545,32,1024,DLMT,True,False,14,True,64,True,1,6,2048,16,10,1024,16,32,0.5659056,1,False,0.009477231063976436,True,0.571779540733455
123,32,1,False,16,2,2048,4,2048,1,0.7202452370784208,4,128,DLMT,True,False,3,True,512,False,1,15,2048,4,10,128,4,16,0.7235749,16,True,0.005372200079110996,True,0.7269045629215792
124,2,256,False,1,4,2048,2,1,4,0.47347711133250037,32,32,DLMT,True,False,11,True,512,False,1,2,2048,1,10,1,16,16,0.48222309999999996,1,True,0.014111098365825381,True,0.49096908866749955
125,16,1,False,32,512,2048,64,1,5,inf,8,16,DLMT,True,False,1,True,32,False,15,1,2048,4,1,2048,16,32,inf,9,True,inf,False,inf
126,16,64,False,32,8,2048,2048,1,22,0.9058856876598359,2048,32,DLMT,True,False,4,True,2048,False,24,1,2048,32,10,1,4,32,0.9059243999999997,1,False,6.245990714048421e-05,True,0.9059631123401636
127,4,1,False,32,4,2048,256,1,19,0.686643541737105,1,2048,DLMT,False,False,6,True,128,True,8,1,2048,32,10,2048,32,8,0.6946853,1,True,0.012974867244407565,True,0.7027270582628949
128,32,2048,False,32,16,2048,8,1,5,0.5837915778566074,1,2,DLMT,False,True,19,True,4,True,8,1,2048,4,10,1,1,16,0.5942563,1,False,0.016884165890265358,True,0.6047210221433925
129,2,128,False,2,1024,2048,16,2048,5,0.8406724658554409,32,16,DLMT,True,True,3,True,256,False,24,1,2048,2,10,256,2,2,0.8407142999999999,1,False,6.749674066203922e-05,True,0.840756134144559
130,32,512,False,16,256,2048,256,2048,1,0.6625822978512572,2048,512,DLMT,True,False,23,True,1,False,20,1,2048,4,10,256,16,8,0.6675189,1,True,0.007964894669108958,True,0.6724555021487428
131,1,2048,False,16,1024,2048,4,2048,14,0.6538584244574164,1,128,DLMT,False,False,9,True,1,False,1,15,2048,1,10,32,32,16,0.6571464,1,True,0.005304940135383239,True,0.6604343755425837
132,4,512,False,4,8,2048,32,1,28,0.11721408859852055,1,8,DLMT,False,True,1,True,64,True,1,16,2048,4,10,32,8,32,0.1321026,4,True,0.024021669464048497,True,0.1469911114014794
133,32,2048,False,2,512,2048,2048,2048,29,0.8630764083225841,4,256,DLMT,True,True,1,True,1,False,1,29,2048,32,10,2048,8,8,0.8698195,2,True,0.01087955102244573,True,0.8765625916774158
134,4,32,False,8,1,2048,512,2048,8,1.2749675712642934,2,2,DLMT,False,False,1,True,2,False,10,1,2048,2,10,512,1,8,1.275001,3,False,5.393514624063291e-05,True,1.2750344287357067
135,4,2048,False,32,1,2048,2048,2048,20,0.5116763010728625,4,2,DLMT,False,False,1,True,1,True,15,1,2048,2,10,2048,2,2,0.5216516999999999,1,False,0.01609467389573334,True,0.5316270989271373
136,4,32,False,1,8,2048,8,2048,1,0.609779558411014,128,16,DLMT,True,True,6,True,1,True,5,1,2048,8,10,8,16,2,0.6191912,17,False,0.015185087163398177,True,0.628602841588986
137,2,64,False,32,4,2048,1,2048,18,1.0467986829542872,1,32,DLMT,True,True,1,True,2048,True,1,6,2048,32,10,512,2,16,1.047943,5,True,0.0018462830227242645,True,1.049087317045713
138,4,1024,False,32,2048,2048,1,1,14,0.9700886914648512,32,2,DLMT,True,False,6,True,512,False,30,1,2048,8,10,512,1,4,0.9701403,1,False,8.326710034581688e-05,True,0.9701919085351487
139,4,2048,False,16,4,2048,2,1,9,0.35821087057410245,2,32,DLMT,False,True,1,True,8,True,2,1,2048,4,10,8,2,16,0.37105489999999997,14,True,0.020723027382358983,True,0.3838989294258975
