id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
33,1,128,256,0.3441658044218632,1,False,8,2048,DLMT,False,False,False,False,True,30,1,1,35,64,1,29,9,0.0016695419452468913,True,0.34471891428571433,0.3452720241495655
34,1,1,1,0.15363212122121475,1,False,16,4,DLMT,False,False,True,True,True,22,1,512,35,16,29,30,1,0.00024283601588776676,True,0.15371257142857148,0.1537930216359282
35,2048,1,128,inf,1,False,256,4,DLMT,False,False,True,True,True,6,64,32,1,1,1,17,1,inf,False,inf,inf
36,1,4,1024,0.2720189671093714,32,False,1,2048,DLMT,False,True,False,True,False,27,1,256,35,1,30,11,1,3.8994337631852645e-05,True,0.2720318857142857,0.27204480431920003
37,1024,2048,1024,0.1674523270922648,1,False,4,512,DLMT,False,False,False,False,True,11,1,4,35,2,24,13,1,5.3689994507397394e-05,True,0.1674701142857143,0.1674879014791638
38,1,1024,32,0.15266746074737406,1,False,4,128,DLMT,True,False,False,False,False,1,32,32,35,2,30,1,23,2.4654278926543187e-05,True,0.15267562857142858,0.1526837963954831
39,512,128,1,0.35039970549520755,64,False,16,8,DLMT,True,False,True,True,False,1,1,2,35,1,25,1,4,0.00013835840474385886,True,0.3504455428571429,0.3504913802190783
40,128,2048,1024,0.1388023345180169,2,False,128,2,DLMT,False,False,False,True,True,23,8,8,35,4,12,2,1,4.530212411112394e-05,True,0.13881734285714287,0.13883235119626883
41,256,256,64,inf,1,False,1,1,DLMT,True,True,False,True,True,7,64,1,1,1,1,30,29,inf,False,inf,inf
42,1,512,8,0.18207208033824987,16,False,8,256,DLMT,True,False,True,True,False,22,2,8,35,1,1,10,30,0.00012808532232820054,True,0.18211451428571432,0.18215694823317877
43,512,512,1,0.14424386804017847,8,False,16,32,DLMT,False,True,False,False,True,12,1,256,35,4,11,1,25,3.765477989551419e-05,True,0.14425634285714287,0.14426881767410726
44,2048,128,256,0.08862936368245106,4,False,64,32,DLMT,False,False,True,False,False,21,8,128,35,8,22,1,6,3.674514611843732e-05,True,0.08864153714285714,0.08865371060326321
45,1,64,1,0.22534453042796854,2,False,64,2048,DLMT,False,True,True,True,True,6,16,1,35,1,4,1,1,6.342525087833472e-05,True,0.22536554285714286,0.22538655528631718
46,1,2048,1,0.17455383072355976,1,False,1,4,DLMT,True,False,True,False,True,21,32,2048,35,2,1,10,29,9.520446739646506e-05,True,0.17458537142857145,0.17461691213358313
47,16,2048,1,0.14637496071742584,8,False,256,1,DLMT,True,True,False,False,False,13,4,32,35,2,1,29,11,6.523114318189094e-05,True,0.14639657142857143,0.14641818213971702
48,2048,256,1024,0.18754030387193166,1,False,1,2048,DLMT,True,False,True,True,False,17,16,2,35,4,1,14,25,5.626109686460259e-05,True,0.18755894285714284,0.187577581842354
49,1024,512,256,0.25732758405024236,1,False,8,32,DLMT,True,True,True,True,False,22,1,256,35,1,22,23,1,7.438858810876922e-05,True,0.2573522285714286,0.2573768730926148
50,256,32,2048,0.2111840094741686,1,False,8,32,DLMT,True,False,False,False,False,11,4,16,35,1,15,30,1,5.3441327736164723e-05,True,0.21120171428571427,0.21121941909725994
51,512,2048,1024,0.34255715121766867,1,False,1024,16,DLMT,False,True,False,True,False,18,1,128,35,64,1,12,2,0.0012798895373254296,True,0.34298117142857143,0.3434051916394742
52,1,2048,32,0.12126976031438946,8,False,128,128,DLMT,True,False,True,False,True,30,1,16,35,2,28,1,30,3.901484803695828e-05,True,0.12128268571428573,0.121295611114182
53,2048,2048,2048,0.11300273874474961,2,False,2048,256,DLMT,True,False,True,True,True,1,4,256,35,4,1,8,24,6.219276157107612e-05,True,0.11302334285714286,0.1130439469695361
54,1024,512,64,inf,64,False,1,1,DLMT,True,True,False,False,True,24,1,16,1,1,2,25,1,inf,False,inf,inf
55,1,2048,4,0.2003413983271379,8,False,2048,1,DLMT,True,False,False,True,False,19,2,2,35,8,28,26,1,4.838670756920624e-05,True,0.20035742857142858,0.20037345881571925
56,2048,1,4,0.643602300633608,1,False,1,2,DLMT,False,True,True,True,True,21,1,2,35,64,8,7,1,6.636116395627679e-05,True,0.6436242857142856,0.6436462707949633
57,256,1,1024,0.3190115121023586,8,False,16,2,DLMT,True,True,True,False,False,1,8,32,35,1,1,19,30,0.0001640385221059178,True,0.3190658571428571,0.31912020218335563
58,2048,1024,64,0.164052680746115,16,False,1024,2048,DLMT,True,False,True,False,False,16,1,64,35,1,3,30,1,0.00011868373339016732,True,0.164092,0.16413131925388497
59,1,256,2048,0.17744997861822406,1,False,1,8,DLMT,False,True,False,True,False,2,4,32,35,2,1,30,10,6.67294629417152e-05,True,0.17747208571428572,0.17749419281034737
60,8,256,1024,0.34289507814772524,64,False,64,8,DLMT,True,True,False,True,False,10,1,32,35,1,17,7,1,6.246191329317897e-05,True,0.34291577142857144,0.34293646470941763
61,1,4,512,0.10056218683215484,2,False,1,128,DLMT,False,True,True,False,True,21,2,8,35,8,17,1,20,3.2639152650064915e-05,True,0.10057300000000001,0.10058381316784518
62,128,1,2048,inf,1,False,1,1,DLMT,False,False,True,False,True,26,64,8,1,1,13,3,1,inf,False,inf,inf
63,512,2,2048,0.28155853373823414,1,False,1,32,DLMT,True,False,True,False,False,9,1,1024,35,64,30,1,30,0.0007365326233821049,True,0.28180254285714285,0.28204655197605155
64,1,1,2048,0.10518476246854375,8,False,1024,2048,DLMT,True,False,True,True,True,20,1,8,35,8,19,1,8,5.134092531543442e-05,True,0.10520177142857141,0.10521878038859908
65,32,256,4,0.22301383959223456,2,False,64,16,DLMT,True,False,False,True,True,1,1,4,35,2,2,9,1,4.3605092381884355e-05,True,0.2230282857142857,0.22304273183633685
66,32,256,64,0.2481493944098039,1,False,1,8,DLMT,False,True,True,False,True,3,2,32,35,32,24,13,1,0.00015430348045858565,True,0.2482005142857143,0.24825163416162468
67,1024,64,2048,0.1416556088813893,2,False,4,1,DLMT,True,True,False,False,False,30,4,1,35,16,1,9,23,5.611661327730342e-05,True,0.1416742,0.1416927911186107
68,8,1024,512,0.14807980601327816,4,False,1,8,DLMT,False,False,False,False,False,26,2,1,35,1,26,1,4,4.146416205223426e-05,True,0.14809354285714285,0.14810727970100754
69,1,1,1,0.17827171247890053,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.0003134082087408082,True,0.17837554285714288,0.17847937323538524
70,1,1,256,0.1070559703602849,1,False,1,2048,DLMT,True,True,True,False,True,18,4,64,35,8,1,12,7,4.364158286659651e-05,True,0.10707042857142857,0.10708488678257223
71,1,512,512,0.11346563791443211,1,False,16,2048,DLMT,False,True,True,False,True,27,1,1,35,8,1,6,1,0.0006209991067725025,True,0.11367137142857142,0.11387710494271074
72,1,32,2048,0.10813154954440377,1,False,16,2048,DLMT,False,False,True,False,False,21,8,2048,35,8,27,28,1,4.5084283880985e-05,True,0.10814648571428571,0.10816142188416766
73,2048,1,1,0.10841550352546625,1,False,128,2048,DLMT,False,False,True,False,False,1,2,2048,35,8,30,9,1,8.541187605613536e-05,True,0.10844379999999998,0.10847209647453371
74,1,4,2048,0.19229570966676954,1,False,2,2048,DLMT,False,False,True,False,True,6,8,1,35,8,1,7,8,2.7870048292687045e-05,True,0.19230494285714284,0.19231417604751613
75,2048,1,1024,0.1108940888269649,1,False,2048,2048,DLMT,False,False,True,False,True,2,4,256,35,8,30,29,1,3.612592488753298e-05,True,0.11090605714285713,0.11091802545874936
76,1,2048,1,0.10923788412616565,1,False,4,2048,DLMT,True,False,True,False,True,8,4,2048,35,8,21,16,1,2.294511641606842e-05,True,0.10924548571428572,0.10925308730240578
77,2048,2048,512,0.22738780464536035,1,False,512,2048,DLMT,True,True,True,False,True,1,2,2,35,8,26,1,30,2.8963227917975244e-05,True,0.2273974,0.22740699535463965
78,2048,256,1,0.10664704229598622,1,False,128,2048,DLMT,False,False,True,False,False,12,1,256,35,8,24,1,11,0.0001423438091382967,True,0.1066942,0.10674135770401379
79,1,1,2048,0.09485976038955873,1,False,512,2048,DLMT,True,True,True,False,False,24,2,8,35,8,1,9,8,0.00011475218288795652,True,0.09489777714285713,0.09493579389615553
80,1,128,128,0.08725941499199864,1,False,32,2048,DLMT,True,True,True,False,False,1,4,128,35,8,1,14,26,2.9966898745251636e-05,True,0.08726934285714286,0.08727927072228707
81,2048,512,512,0.1882556762245398,1,False,32,2048,DLMT,False,True,True,False,False,16,8,4,35,8,13,1,5,4.866902799228953e-05,True,0.18827180000000002,0.18828792377546025
82,2048,2,1,0.19061148156830166,1,False,2,2048,DLMT,True,False,True,False,False,21,1,4,35,8,1,21,21,4.089113471107137e-05,True,0.19062502857142857,0.1906385755745555
83,1,64,32,0.25602905349001437,1,False,8,2048,DLMT,False,False,True,False,True,30,1,4,35,8,19,13,1,7.91810119476958e-05,True,0.25605528571428565,0.25608151793855694
84,2048,1,512,0.11393724285168595,1,False,128,2048,DLMT,False,False,True,False,True,9,1,8,35,8,9,1,24,4.902848817841743e-05,True,0.11395348571428572,0.11396972857688549
85,1,4,256,0.1218015675352591,1,False,4,2048,DLMT,False,True,True,False,False,26,2,1,35,8,1,30,13,3.925177754976632e-05,True,0.12181457142857144,0.12182757532188378
86,2048,1024,2048,0.11125365929829968,1,False,4,2048,DLMT,False,False,True,False,False,1,2,16,35,8,23,1,22,0.0001169373947277523,True,0.1112924,0.11133114070170032
87,2048,1,512,0.09227281594068559,1,False,8,2048,DLMT,True,False,True,False,False,16,2,16,35,8,30,14,1,0.0002745458219068915,True,0.09236377142857144,0.09245472691645729
88,1,4,2048,0.09830430188683907,1,False,1,2048,DLMT,True,False,True,False,False,1,1,1,35,8,16,25,1,3.713003009282141e-05,True,0.09831660285714287,0.09832890382744668
89,1,1024,4,0.23783483562155522,1,False,128,2048,DLMT,True,False,True,False,True,11,2,1,35,8,1,28,30,0.00019764495894385625,True,0.2379003142857143,0.23796579294987336
90,2048,1,2048,0.10340836600250335,1,False,128,2048,DLMT,False,False,True,False,False,10,4,128,35,8,22,1,24,4.4085945745157395e-05,True,0.10342297142857142,0.10343757685463949
91,1,1,8,0.08898265928772985,1,False,1,2048,DLMT,False,True,True,False,False,25,2,1,35,8,12,1,30,7.518776409355244e-05,True,0.08900756857142857,0.08903247785512729
92,2048,4,64,0.11705901476138808,1,False,2,2048,DLMT,True,False,True,False,False,18,4,1,35,8,1,4,25,3.4107201944601494e-05,True,0.11707031428571428,0.11708161381004048
93,2048,2048,1,0.09330978837883645,1,False,64,2048,DLMT,False,True,True,False,False,10,1,128,35,8,10,30,1,3.4859522869568036e-05,True,0.09332133714285715,0.09333288590687784
94,2048,128,2048,0.11838907157154993,1,False,2,2048,DLMT,True,True,True,False,True,17,1,2048,35,8,28,1,30,3.635049335768336e-05,True,0.11840111428571427,0.11841315699987862
95,2048,256,8,0.08904630160871899,1,False,64,2048,DLMT,True,False,True,False,False,30,4,1,35,8,9,18,1,2.9274240260971333e-05,True,0.08905600000000001,0.08906569839128103
96,1,4,1,0.11419264727106458,1,False,1,2048,DLMT,False,False,True,False,False,30,4,2048,35,8,1,8,4,0.0001120579150552542,True,0.11422977142857144,0.11426689558607829
97,2048,1,2,0.17058656598651867,1,False,1,2048,DLMT,True,True,True,False,False,28,1,2,35,8,25,30,1,5.590112262024877e-05,True,0.1706050857142857,0.17062360544205274
98,1,512,32,0.09700857417523882,1,False,1,2048,DLMT,True,True,True,False,True,11,8,32,35,8,30,6,1,4.539802477048117e-05,True,0.09702361428571428,0.09703865439618974
99,1,16,32,0.10759857905331986,1,False,8,2048,DLMT,False,True,True,False,False,5,8,32,35,8,1,8,26,0.0009670064541919984,True,0.10791894285714286,0.10823930666096586
100,2048,4,16,0.0979654115666803,1,False,4,2048,DLMT,True,True,True,False,True,2,1,16,35,8,20,1,11,2.807991801836949e-05,True,0.09797471428571429,0.09798401700474828
101,1,512,1,0.10646056410895276,1,False,8,2048,DLMT,True,False,True,False,True,12,2,2048,35,8,1,30,21,4.219434143317643e-05,True,0.10647454285714285,0.10648852160533294
102,1,1,16,0.16965995980207943,1,False,256,2048,DLMT,True,False,True,False,False,4,8,4,35,8,1,2,30,3.918887805570801e-05,True,0.16967294285714288,0.16968592591220633
103,2048,16,2048,0.10488522731731215,1,False,1,2048,DLMT,False,True,True,False,True,13,4,2048,35,8,1,21,1,8.952278925457093e-05,True,0.10491488571428573,0.10494454411125931
104,1,2048,16,0.09843112240210675,1,False,8,2048,DLMT,True,True,True,False,True,17,4,1,35,8,29,1,14,4.2018385674532875e-05,True,0.09844504285714284,0.09845896331217893
105,2048,1,256,0.09918057557028659,1,False,16,2048,DLMT,True,True,True,False,True,21,8,256,35,8,18,22,1,0.0002365315479842737,True,0.09925893714285716,0.09933729871542774
106,2048,2048,2048,0.10611777377867322,1,False,2048,2048,DLMT,True,True,True,False,True,30,2,2048,35,8,1,15,22,3.6473193958727986e-05,True,0.10612985714285714,0.10614194050704105
107,1,2048,32,0.09953192146640086,1,False,1024,2048,DLMT,False,False,True,False,True,12,2,16,35,8,2,1,1,3.437156109700087e-05,True,0.09954330857142858,0.0995546956764563
108,2048,16,256,0.1795917519053504,1,False,2,2048,DLMT,True,True,True,False,True,30,4,2,35,8,29,1,2,0.00015106834782404154,True,0.1796418,0.17969184809464958
109,2048,8,1,0.108845131396975,1,False,4,2048,DLMT,True,False,True,False,True,19,2,128,35,8,6,1,1,8.213679977665885e-05,True,0.10887234285714285,0.1088995543173107
110,2048,1,1,0.09728165296749025,1,False,2048,2048,DLMT,True,False,True,False,True,27,8,32,35,8,15,1,25,4.334049094209773e-05,True,0.09729601142857143,0.09731036988965261
111,2048,2048,512,0.0901887715096713,1,False,2048,2048,DLMT,True,False,True,False,False,21,1,512,35,8,13,1,28,3.6307559228661896e-05,True,0.09020079999999998,0.09021282849032866
112,2048,1,16,0.10703198118699118,1,False,2048,2048,DLMT,False,False,True,False,True,18,1,1,35,8,1,21,12,3.946929573887161e-05,True,0.10704505714285716,0.10705813309872313
113,2048,2048,512,0.08890488357362414,1,False,2,2048,DLMT,False,False,True,False,False,30,4,128,35,8,2,1,7,4.6818518575801276e-05,True,0.0889203942857143,0.08893590499780446
114,1,1,1,0.10468909345715618,1,False,2048,2048,DLMT,False,True,True,False,False,8,2,1,35,8,25,16,1,4.025155593392535e-05,True,0.10470242857142857,0.10471576368570096
115,2048,256,256,0.10201826466342123,1,False,4,2048,DLMT,True,False,True,False,False,23,4,8,35,8,1,30,6,0.00014796825362770432,True,0.10206728571428571,0.10211630676515018
116,1,512,512,0.09525448619228766,1,False,128,2048,DLMT,True,True,True,False,True,18,4,8,35,8,12,1,20,2.703536610457071e-05,True,0.09526344285714285,0.09527239952199804
117,2048,256,4,0.2296149301164779,1,False,1,2048,DLMT,False,False,True,False,True,1,8,1,35,8,1,10,17,3.220665414830714e-05,True,0.2296256,0.22963626988352212
118,1,256,128,0.09833375117142461,1,False,1,2048,DLMT,False,False,True,False,True,6,2,8,35,8,16,1,28,3.167739475991432e-05,True,0.09834424571428572,0.09835474025714684
119,1,2048,2048,0.10065663675706366,1,False,64,2048,DLMT,False,False,True,False,False,27,8,16,35,8,1,23,23,4.197505576080231e-05,True,0.10067054285714284,0.10068444895722203
120,1,1024,2,0.16501867521107988,1,False,16,2048,DLMT,True,True,True,False,False,2,1,2,35,8,5,1,3,3.116499868213029e-05,True,0.165029,0.16503932478892014
121,1,128,1,0.17896800550272005,1,False,2,2048,DLMT,False,False,True,False,False,30,4,16,35,8,1,24,30,0.0005202802588558417,True,0.17914037142857142,0.1793127373544228
122,2048,2048,1,0.1041700321689249,1,False,1024,2048,DLMT,False,True,True,False,True,21,4,8,35,8,1,10,30,0.00015746669489133305,True,0.1042222,0.1042743678310751
123,2048,64,512,0.08921656356401654,1,False,32,2048,DLMT,True,False,True,False,False,28,2,128,35,8,15,6,1,3.3916772083607814e-05,True,0.08922779999999998,0.08923903643598342
124,2048,2048,1,0.09875610165362474,1,False,1,2048,DLMT,True,True,True,False,True,21,8,128,35,8,19,27,1,3.309461710962352e-05,True,0.0987670657142857,0.09877802977494667
125,2048,32,1,0.10325308300425028,1,False,32,2048,DLMT,False,True,True,False,False,24,8,128,35,8,24,1,30,2.4155888283719273e-05,True,0.10326108571428572,0.10326908842432116
126,1,1,512,0.14001609605043594,1,False,4,2048,DLMT,False,True,True,False,False,1,8,128,35,8,24,16,1,0.00042169127502068724,True,0.14015580000000002,0.1402955039495641
127,2048,1,256,0.11280870605067649,1,False,2048,2048,DLMT,False,True,True,False,True,14,1,128,35,8,9,1,30,0.0002657358885227576,True,0.11289674285714285,0.11298477966360922
128,1,512,512,0.10511673579125194,1,False,64,2048,DLMT,False,True,True,False,True,4,8,128,35,8,1,25,2,6.263288566996496e-05,True,0.1051374857142857,0.10515823563731946
129,1,2048,128,0.10532065951615012,1,False,512,2048,DLMT,False,False,True,False,False,1,2,128,35,8,22,1,26,0.0004337029228701627,True,0.10546434285714285,0.10560802619813557
130,1,1,512,0.09909055542860248,1,False,1,2048,DLMT,False,False,True,False,False,24,8,128,35,8,3,1,21,3.66320731555484e-05,True,0.09910269142857142,0.09911482742854036
131,2048,4,256,0.09214463336981488,1,False,2,2048,DLMT,True,True,True,False,False,9,4,128,35,8,22,1,4,2.767776297436891e-05,True,0.09215380285714285,0.09216297234447082
132,1,8,128,0.10090693531059475,1,False,1,2048,DLMT,True,True,True,False,True,23,8,128,35,8,10,6,1,4.15050918931784e-05,True,0.10092068571428572,0.1009344361179767
133,1,2048,2048,0.11245474352148908,1,False,128,2048,DLMT,False,True,True,False,True,1,1,128,35,8,11,24,1,5.079442360523306e-05,True,0.11247157142857142,0.11248839933565376
134,1,1,1,0.10489855680415422,1,False,2048,2048,DLMT,False,True,True,False,False,19,2,128,35,8,19,19,1,0.0004380663205777064,True,0.10504368571428573,0.10518881462441723
135,1,2048,128,0.10113873154444822,1,False,2048,2048,DLMT,False,False,True,False,False,30,8,128,35,8,1,29,15,4.5914792423197347e-05,True,0.10115394285714285,0.10116915416983749
136,1,1,1,0.10588903593005833,1,False,1,2048,DLMT,False,False,True,False,True,11,4,128,35,8,1,6,30,7.2679638110811e-05,True,0.1059131142857143,0.10593719264137028
137,1,256,128,0.11107450092324349,1,False,256,2048,DLMT,False,True,True,False,True,14,4,128,35,8,1,27,24,4.479983600553109e-05,True,0.11108934285714285,0.11110418479104221
138,2048,1,512,0.09997995947950314,1,False,2048,2048,DLMT,True,False,True,False,True,2,8,128,35,8,1,22,28,0.0002463771875869714,True,0.10006158285714287,0.1001432062347826
139,1,2048,256,0.0885258128898259,1,False,4,2048,DLMT,True,True,True,False,False,29,1,128,35,8,1,1,23,9.690551653385907e-05,True,0.08855791714285714,0.08859002139588838
140,2048,1,128,0.09545208604077608,1,False,8,2048,DLMT,True,True,True,False,False,26,2,128,35,8,1,27,30,2.786374485870479e-05,True,0.09546131714285715,0.09547054824493821
141,1,256,1024,0.09058906518252263,1,False,8,2048,DLMT,True,True,True,False,False,1,1,128,35,8,9,1,14,0.0002259982807592187,True,0.09066393714285714,0.09073880910319165
142,2048,1,128,0.1099640644766248,1,False,1,2048,DLMT,False,True,True,False,True,30,4,128,35,8,30,1,7,4.370246338734725e-05,True,0.10997854285714286,0.10999302123766092
143,2048,64,512,0.10576261653416963,1,False,64,2048,DLMT,False,True,True,False,False,27,2,128,35,8,29,30,1,0.00020365325874121995,True,0.1058300857142857,0.10589755489440178
144,1,1,2048,0.09599162994292931,1,False,16,2048,DLMT,True,False,True,False,True,15,1,128,35,8,15,30,1,0.00021042588825755278,True,0.09606134285714285,0.09613105577135639
145,1,512,1,0.08909910446874704,1,False,1,2048,DLMT,False,False,True,False,False,13,1,128,35,8,6,1,30,7.229164876825455e-05,True,0.08912305428571428,0.08914700410268152
146,1,128,1,0.09847149732458266,1,False,32,2048,DLMT,True,True,True,False,True,30,2,128,35,8,11,15,1,3.640212149009277e-05,True,0.09848355714285713,0.0984956169611316
147,2048,1,128,0.11796881195508402,1,False,4,2048,DLMT,False,False,True,False,True,16,8,128,35,8,7,1,1,0.00012104742197728449,True,0.11800891428571429,0.11804901661634457
148,2048,8,1024,0.11481417915188546,1,False,1,2048,DLMT,False,False,True,False,False,30,8,128,35,8,9,20,1,0.00025214775389822237,True,0.11489771428571428,0.1149812494195431
149,2048,1,2048,0.09897457163356377,1,False,128,2048,DLMT,True,False,True,False,True,8,1,128,35,8,22,1,23,3.829074700397588e-05,True,0.09898725714285715,0.09899994265215054
150,2048,16,1,0.10443868137543649,1,False,16,2048,DLMT,False,False,True,False,False,23,1,128,35,8,30,22,1,0.00015093627253694452,True,0.10448868571428571,0.10453869005313493
151,2048,1024,1,0.10107682998806351,1,False,32,2048,DLMT,True,False,True,False,True,2,4,128,35,8,1,19,18,3.337130626200793e-05,True,0.1010878857142857,0.10109894144050789
152,2048,2048,2048,0.14972304177868578,1,False,2,2048,DLMT,True,False,True,False,False,21,4,128,35,8,9,24,1,9.91382213819439e-05,True,0.1497558857142857,0.1497887296498856
153,1,4,1,0.10468203410530473,1,False,1,2048,DLMT,True,True,True,False,True,10,2,128,35,8,5,1,25,2.973672229855206e-05,True,0.10469188571428573,0.10470173732326672
154,2048,2048,512,0.10421432792279416,1,False,64,2048,DLMT,False,False,True,False,False,9,2,128,35,8,7,9,1,4.0578731737053515e-05,True,0.10422777142857144,0.10424121493434872
155,1,256,128,0.08855659437336215,1,False,1,2048,DLMT,True,False,True,False,False,6,8,128,35,8,30,17,1,3.663525835997283e-05,True,0.08856873142857141,0.08858086848378068
156,2048,2048,2048,0.10094696498123695,1,False,2048,2048,DLMT,False,True,True,False,False,21,4,128,35,8,1,9,14,2.67544236281308e-05,True,0.10095582857142857,0.10096469216162018
157,2048,1,2048,0.11998399799785545,1,False,4,2048,DLMT,False,True,True,False,True,12,8,128,35,8,30,1,17,2.6827247799388308e-05,True,0.11999288571428574,0.12000177343071602
